,Time,Country,"CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, % y-o-y, not seas. adj.,,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Core CPI,not seas.adj,,,","Core CPI,seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Retail Sales Volume,Index,,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,"
0,2003M10 [2003M10],Brazil,72.06822829,..,72.97843988,14.00332925,72.1836309,72.70658044,..,..,25.9290339,16.14033725,54093,17.44964592,34748812890,42266380427,0.642006803,0.620718463,4580.815176,5021,7820.789404,7379.859712,..,0.535608309,..,6859.393662,0.544018059,7560,12806.73498,13896.59751,2.857,2.857,28.59192315
0,2003M10 [2003M10],Canada,92.29390681,..,88.86010363,1.57946693,91.97145406,89.31364031,..,..,65.77165906,51.85384321,35797.26171,7.6,19850010694,20665357419,0.769834562,0.769834562,31.65713937,27748,36044.1079,41.12200329,..,0.665949718,..,24594.2,0.664993565,24.95622554,36931.01649,37.52852185,1.322913043,1.322913043,61.00618699
0,2003M10 [2003M10],China,..,..,83.91616905,1.824985563,..,83.43050373,..,..,..,..,406962.0219,4.27285827,96934271476,89237372039,0.517914588,0.577344394,37438.9339,35149.20865,67866.80556,64846.95421,..,..,..,40044.37687,..,40893,..,..,8.277,8.277,..
0,2003M10 [2003M10],France,91.23126338,..,90.36785031,2.163461538,90.61702128,90.86440859,..,..,81.00990407,66.4098978,35570.6752,8.296296296,33126543449,36946993033,0.746295413,0.735730264,47.7633,35415,47454.39861,64.91958034,..,0.791839351,..,39568.31267,0.79178374,42783.57702,49970.12667,54034.42233,5.606043478,0.854603625,78.81125442
0,2003M10 [2003M10],Germany,92.22210219,..,90.93851133,1.200480192,91.98280494,90.57421452,..,..,59.67266115,48.91531982,57615.56071,8.899406486,73081147017,86748243798,0.756713047,0.757844192,52699.03879,55485.37197,73324.19096,69538.09153,..,0.78134637,..,65791.33706,0.781221348,68426,84202.5247,87588.4923,1.671434783,0.854603625,90.65183516
0,2003M10 [2003M10],India,..,..,64.71602267,3.380153206,..,65.37059538,..,..,27.45934397,27.79017618,93803,..,24084442197,22779542326,0.580981418,0.580981418,6779.155883,7019,12081.2814,11668.52882,..,..,..,251.01586,..,254.56,..,..,45.37673913,45.37673913,..
0,2003M10 [2003M10],Italy,90.13157895,..,88.56549463,2.644798932,88.34951456,88.61171367,..,..,110.4586389,90.54641727,37970.40525,8.519423485,45138899777,57421187985,0.637103451,0.63566367,59.9115715,61.8684481,97.10895141,94.25042577,..,0.660826444,..,27207,0.65922638,30804,41171.17326,46727.49902,1654.781304,0.854603625,97.73994017
0,2003M10 [2003M10],Japan,103.4239678,..,100.1223612,-0.003486701,103.1714569,100.8281573,..,..,100.5206143,83.58404594,617999.3325,5.059411243,1.41237E+11,1.58157E+11,0.639157243,0.618762227,33742.15337,34982.32699,54731.95736,54531.69551,..,0.893189436,..,41919,0.902247996,44753,46931.81348,49601.66182,109.5086957,109.5086957,78.12216771
0,2003M10 [2003M10],United Kingdom,90.53961749,..,85.94412916,1.366864663,89.82801539,86.48608644,..,..,76.78175144,79.7299635,50272.95064,4.9,42308596157,45965616965,0.849338648,0.873683174,78.44074832,44315,52175.89013,89.78168589,..,0.866649336,..,15878.45923,0.868673603,16092.03704,18321.66549,18524.83715,0.595953009,0.595953009,100.5049112
0,2003M10 [2003M10],United States,88.28367093,..,85.0161848,2.041942605,87.92882298,85.37660312,..,..,92.46720613,92.46720613,86214.28061,6,2.48523E+11,2.51092E+11,0.764892772,0.749804535,109250.9631,117157.6,153168.6588,145705.9247,..,0.826505266,..,62203,0.828500414,66388.6,75260.25856,80131.0402,1,1,96.23407255
0,2003M11 [2003M11],Brazil,72.39253383,..,73.08616253,11.04592577,72.53205645,72.95393097,..,..,27.7232473,16.91820686,54427,16.81259154,35174134957,39730397601,0.657312925,0.648287385,4152.16574,4261,6482.452781,6404.822668,..,0.540059347,..,6255.162259,0.546275395,5921,11582.36089,10838.85537,2.91365,2.91365,29.05308321
0,2003M11 [2003M11],Canada,92.56272401,..,89.0328152,1.476377953,92.06066012,89.57428323,..,..,67.09202683,53.30813391,36062.85193,7.4,19866152195,21086725523,0.771641548,0.772483952,32.43093659,27786,36008.9475,41.98266711,..,0.663662188,..,24831.1,0.661857131,25.48636715,37415.27009,38.50735449,1.31265,1.31265,60.71989959
0,2003M11 [2003M11],China,..,..,84.7818357,2.964402927,..,84.25839552,..,..,..,..,426405.4682,4.286564648,98719386788,89285092559,0.528728896,0.580759245,36011.93265,36855.14075,69705.176,62008.19386,..,..,..,39248.38518,..,41749,..,..,8.277,8.277,..
0,2003M11 [2003M11],France,91.42398287,..,90.68679566,2.278177458,90.92553191,90.97125761,..,..,83.42571877,68.47347978,35246.14569,8.407407407,32480010512,33384763192,0.744665358,0.737795857,46.9816,32356,43450.3897,63.67831912,..,0.789381612,..,37045.17075,0.790128315,37939.84843,46929.35607,48017.32543,5.60085,0.85377252,75.46405828
0,2003M11 [2003M11],Germany,92.01685211,..,90.7227616,1.203369434,92.02579258,90.35752979,..,..,63.49360701,52.11051693,57084.85541,9.180975077,73610081736,84792251829,0.757449669,0.760311863,53772.81335,56953.10972,75190.61928,70724.68021,..,0.782987723,..,65737.04614,0.781981828,68925,83956.67544,88141.43446,1.67065,0.85377252,89.59996787
0,2003M11 [2003M11],India,..,..,64.94677042,3.452789941,..,65.49210207,..,..,28.69673246,28.95284482,97400,..,24551671289,23251859259,0.584093811,0.584093811,6672.853702,6467,11071.85161,11424.32578,..,..,..,240.5973774,..,223.15,..,..,45.53325,45.53325,..
0,2003M11 [2003M11],Italy,90.35087719,..,88.7786571,2.645837973,88.56526429,88.82863341,..,..,114.9714878,94.37355582,37849.4239,8.574906372,45690720068,53384404324,0.636794013,0.639065033,60.66737067,57.77698257,90.73103917,94.93145076,..,0.659477346,..,25767,0.65390544,25677,39071.85007,39267.14543,1653.264,0.85377252,96.85286151
0,2003M11 [2003M11],Japan,103.2225579,..,100.0913679,-0.497625685,103.1714569,100.310559,..,..,95.71989976,79.92839265,636086.9238,5.145416094,1.41459E+11,1.53748E+11,0.644913257,0.634495492,31923.78599,32585.69158,50527.24726,50313.65299,..,0.902241176,..,41814,0.903189851,41651,46344.59289,46115.44289,109.1735,109.1735,76.21472624
0,2003M11 [2003M11],United Kingdom,90.34608379,..,86.00587256,1.334044985,89.74881195,86.448513,..,..,77.7131555,81.2879234,50992.36806,4.9,42069113538,43520637339,0.831608987,0.868028331,75.92000619,42991,51696.17051,87.46259024,..,0.853113921,..,15908.44796,0.855743004,16194.03704,18647.50719,18923.94908,0.591649056,0.591649056,100.2523863
0,2003M11 [2003M11],United States,88.10192379,..,85.06216435,1.928374656,87.92882298,85.14585554,..,..,93.22873836,93.22873836,87590.46504,5.8,2.50438E+11,2.49995E+11,0.768864178,0.760750586,104148.4674,106066.3,137951.9336,136902.2505,..,0.831139957,..,64665,0.832642916,64491.7,77802.78094,77454.21085,1,1,97.38037766
0,2003M12 [2003M12],Brazil,72.82688938,..,73.31726781,9.33102027,72.8895374,73.33317984,..,..,30.85198818,18.7524088,49296,16.52312275,34578684063,36583900392,0.664115646,0.654135338,4299.633941,3995,6015.518566,6573.003612,..,0.548961424,..,6806.925667,0.556057186,6744,12399.64297,12128.24899,2.922956522,2.922956522,28.68415516
0,2003M12 [2003M12],Canada,92.47311828,..,89.46459413,2.068965517,92.06066012,89.66116421,..,..,69.00743056,54.84583984,36227.76978,7.4,19904488259,19181408881,0.772075012,0.773760765,31.81430273,27931,36176.5367,41.11645894,..,0.673199844,..,25157.7,0.668067214,25.85904471,37370.32953,38.70725007,1.311913043,1.311913043,60.37967397
0,2003M12 [2003M12],China,..,..,85.13360208,3.263478102,..,84.77145522,..,..,..,..,409153.9133,4.305434971,1.00347E+11,88533494372,0.545063934,0.614626848,38690.56749,42308.80754,77621.73369,62949.47902,..,..,..,43705.66896,..,48058,..,..,8.277,8.277,..
0,2003M12 [2003M12],France,91.64882227,..,90.79311078,2.153110048,91.08510638,91.06742173,..,..,85.08537656,73.34493636,35244.15928,8.496296296,32669459698,34202324139,0.785347481,0.764314945,45.3471,33575,42751.77654,59.33038508,..,0.833274637,..,42486.17493,0.830665455,42925.33913,50987.0012,51675.84479,5.327608696,0.812107736,77.18837144
0,2003M12 [2003M12],Germany,93.02149725,..,90.7227616,0.960384154,92.02579258,91.00758397,..,..,65.95236915,56.74679506,56445.3995,9.069150367,73962704882,78239678735,0.792657449,0.797500583,54845.44032,54330.22987,68541.87766,68771.6617,..,0.822232581,..,70857.24327,0.820243161,67277,86176.64259,82020.79969,1.589304348,0.812107736,88.73934919
0,2003M12 [2003M12],India,..,..,65.31312448,3.859531586,..,65.37059538,..,..,31.42838926,31.68729524,103151,..,24575358269,24954800125,0.590936355,0.590936355,7513.550559,7450,12607.11062,12714.67886,..,..,..,287.8505798,..,279.02,..,..,45.54195652,45.54195652,..
0,2003M12 [2003M12],Italy,90.35087719,..,88.96510919,2.629617946,88.67313916,88.93709328,..,..,118.3867671,101.842294,34472.06517,8.335547355,45690720068,47329228834,0.670441734,0.674777281,61.80637199,58.2074248,86.81951297,91.59521772,..,0.694358802,..,27008,0.688498496,30060,38896.3169,43660.22612,1572.625217,0.812107736,96.85286151
0,2003M12 [2003M12],Japan,103.2225579,..,100.1906855,-0.407858488,103.0723489,100.4140787,..,..,96.57047828,81.63111122,664568.6427,4.891355421,1.41741E+11,1.5725E+11,0.657515802,0.648719981,34994.87822,35610.64928,54159.38165,53944.50498,..,0.909011439,..,44162,0.915454472,46016,48582.44696,50265.74386,107.7108696,107.7108696,77.62457428
0,2003M12 [2003M12],United Kingdom,90.73315118,..,86.07761819,1.255216502,89.8732745,86.71380425,..,..,78.4351253,85.11873335,52671.57158,4.8,42348509927,43153890395,0.825258199,0.907283604,73.99674778,43013,52120.65758,81.55856388,..,0.901023381,..,15739.44423,0.838799144,16072.92593,17468.40821,19161.82919,0.570322362,0.570322362,100.6311736
0,2003M12 [2003M12],United States,87.96561344,..,85.29206209,2.03520352,88.01947125,85.05355651,..,..,96.69020738,96.69020738,88496.84737,5.7,2.5026E+11,2.48652E+11,0.774424146,0.770132916,112549.7209,109254.9,141078.8914,146143.2417,..,0.834890093,..,63536,0.835128418,62959.1,76101.03474,75388.5255,1,1,96.85054922
0,2004M01 [2004M01],Brazil,73.3366776,..,73.68997195,7.745530556,73.26977002,73.89037635,..,..,34.12797602,21.29354815,53261,16.39639951,35174134957,36067311298,0.662414966,0.655806182,4457.824199,4208,6352.513479,6797.47206,..,0.556379822,..,6766.67726,0.559819413,5787,12161.97459,10337.2621,2.852818182,2.852818182,29.25630227
0,2004M01 [2004M01],Canada,92.38351254,..,89.55094991,1.26953125,92.23907226,89.74804518,..,..,72.74152964,58.50808898,36329.06673,7.3,19823780755,19621097337,0.778558419,0.777705672,34.53065138,28743,36918.23155,44.40066806,..,0.69035576,..,24671.7,0.687704168,25.59886852,35737.66085,37.22366349,1.296727273,1.296727273,63.9259593
0,2004M01 [2004M01],China,..,..,85.57629727,3.290319909,..,85.70429104,..,..,..,..,421607.612,4.2841523,1.00741E+11,1.01346E+11,0.629502378,0.63561909,40585.03559,35713.42274,56732.78444,63849.14721,..,..,..,40957.81958,..,35710,..,..,8.277,8.277,..
0,2004M01 [2004M01],France,91.45610278,..,90.8994259,1.907032181,91.28723404,91.06742173,..,..,88.49868817,78.14503438,39772.84241,8.592592593,32885973054,33295630607,0.798600172,0.774050908,41.445,33268,41657.89234,53.54298998,..,0.846637585,..,42864.19051,0.845695665,42132.47017,50628.73568,49819.89613,5.206181818,0.793592207,82.34035339
0,2004M01 [2004M01],Germany,92.76223399,..,91.37001079,1.315789474,92.41268135,91.00758397,..,..,69.54351542,61.40591714,56703.94389,9.004439463,74050860669,75794688775,0.812085675,0.8161073,55291.37383,54158.79794,66690.99041,67750.12777,..,0.841416327,..,71458.28211,0.839380491,70114,84926.1891,83530.65236,1.552318182,0.793592207,94.6991252
0,2004M01 [2004M01],India,..,..,65.63938383,4.180630931,..,65.49210207,..,..,34.49597285,34.86203701,106384,..,24894446226,25188792000,0.625953435,0.625953435,6848.757902,6898,11019.98905,10941.16709,..,..,..,233.2301543,..,237.11,..,..,45.42913636,45.42913636,..
0,2004M01 [2004M01],Italy,89.58333333,..,88.96476929,2.15894293,88.78101402,88.93709328,..,..,120.1899438,106.1240561,34743.44716,8.36599188,45690720068,47617570524,0.687084126,0.68852498,60.58439894,59.10856932,86.0281399,87.99157716,..,0.711630821,..,27322,0.710976882,23230,38393.50292,32673.35491,1536.728182,0.793592207,102.6450665
0,2004M01 [2004M01],Japan,102.3162135,..,100.0919404,-0.302355183,102.7750248,100.2070393,..,..,102.1679083,87.48886321,732686.4637,4.921407199,1.42095E+11,1.4542E+11,0.67016722,0.660187189,35328.64335,35565.4016,53069.44376,53513.0701,..,0.922551618,..,45283,0.930985508,40220,49084.51636,43201.53177,106.45,106.45,79.86577837
0,2004M01 [2004M01],United Kingdom,90.16393443,..,86.28508504,1.39882347,90.11088482,86.28911053,..,..,80.09411035,90.25714544,50189.7585,4.8,42228768617,42461146168,0.832125385,0.925746941,77.24995238,45036,54121.65139,83.44607898,..,0.907214972,..,15501.59599,0.842665467,15192.25926,17087.01518,18028.81435,0.549178332,0.549178332,110.47293
0,2004M01 [2004M01],United States,88.14736058,..,85.65989848,2.026286966,88.20076779,85.46890215,..,..,100.6571501,100.6571501,87771.25928,5.7,2.50899E+11,2.4821E+11,0.786338364,0.777169664,110464.1031,103993,132249.6838,142136.4064,..,0.838375574,..,62693,0.84092792,58924.3,74779.13474,70070.57153,1,1,96.89973483
0,2004M02 [2004M02],Brazil,73.90137027,..,74.09440703,6.694228167,73.69301262,74.34100164,..,..,32.03589596,19.47048836,52960,15.93962648,35727053644,34752357240,0.68537415,0.681704261,4448.78371,3749,5470.004963,6525.973163,..,0.559347181,..,6914.114134,0.562829195,5716,12361.04224,10155.83422,2.92965,2.92965,29.90234049
0,2004M02 [2004M02],Canada,92.47311828,..,89.55094991,0.777453839,92.14986619,89.92180712,..,..,74.48395892,58.47600304,35944.56802,7.4,19755179376,20793599886,0.779082345,0.77741764,32.79161393,28974,37189.90704,42.18017738,..,0.691123122,..,25723.6,0.690200314,26.01316022,37219.99622,37.68929063,1.3285,1.3285,65.34285354
0,2004M02 [2004M02],China,..,..,84.8176168,2.09753686,..,85.52938433,..,..,..,..,432538.7048,4.296852598,1.01856E+11,1.01346E+11,0.601203844,0.638345775,53472.01502,42020.05558,69893.1918,83766.01905,..,..,..,44358.88425,..,34048,..,..,8.277,8.277,..
0,2004M02 [2004M02],France,92.13062099,..,91.21837125,1.779359431,91.70212766,91.45207821,..,..,90.07922408,79.75724213,34865.52421,8.614814815,33219764478,33286409995,0.796631019,0.780209941,39.574,33888,42539.14194,50.72224527,..,0.84904227,..,43277.04657,0.849842732,42786.67133,50971.60421,50346.57559,5.1913,0.791344569,80.74254576
0,2004M02 [2004M02],Germany,93.11872097,..,91.37001079,1.19474313,92.58463192,91.22426869,..,..,69.31844288,61.37749704,56839.75694,8.972649136,74227172242,78435277932,0.815329383,0.817492061,57530.79225,55923.80578,68590.44569,70374.74125,..,0.843806183,..,72892.50422,0.842717865,71451,86385.36397,84786.38338,1.5478,0.791344569,95.40208795
0,2004M02 [2004M02],India,..,..,65.84493181,3.76149377,..,65.49210207,..,..,33.75783882,34.25261698,109572,..,25221517357,24374153621,0.628890213,0.628890213,7624.552079,6844,10882.6626,12123.80519,..,..,..,286.5428523,..,281.88,..,..,45.25315,45.25315,..
0,2004M02 [2004M02],Italy,89.25438596,..,89.07843253,2.256011145,88.88888889,89.15401302,..,..,120.1797198,106.4021345,34719.00261,7.741137494,45617144029,52436995914,0.689035635,0.691481279,62.72874997,67.60405274,98.11401509,90.71648344,..,0.710427718,..,28812,0.709779729,27478,40555.85004,38713.41893,1532.3785,0.791344569,101.4593974
0,2004M02 [2004M02],Japan,102.1148036,..,100.4959274,0.012598259,102.8741328,100.2070393,..,..,99.72144066,85.08863293,768393.0237,4.877181161,1.41951E+11,1.52872E+11,0.675525837,0.658773102,35192.01113,31608.77778,46791.36761,53420.5344,..,0.9224204,..,46440,0.939282325,44679,50345.80763,47567.16782,106.6785,106.6785,78.77172661
0,2004M02 [2004M02],United Kingdom,90.39162113,..,86.33809224,1.274612425,90.15614392,86.47925491,..,..,80.12553378,92.6578693,50357.06106,4.8,42069113538,42461146168,0.850398623,0.951076946,76.6715237,48369,56878.0319,80.61547915,..,0.939383898,..,15255.95714,0.858029737,15027.25926,16240.38603,17513.68119,0.535231309,0.535231309,110.2008292
0,2004M02 [2004M02],United States,88.55629163,..,85.84381667,1.688453159,88.3367402,85.9303973,..,..,101.2440145,101.2440145,87247.44844,5.6,2.52419E+11,2.52893E+11,0.789515488,0.78264269,115610.6056,104864,132820.7002,147718.2463,..,0.843884541,..,65852.5,0.846727423,63118.3,78034.96425,74543.82397,1,1,97.25346349
0,2004M03 [2004M03],Brazil,74.49258067,..,74.43243789,5.870044817,74.2401916,74.69031846,..,..,31.96108071,19.56395618,51612,16.32342433,35939714678,40810538435,0.68537415,0.679197995,5234.513917,5337,7786.987593,7706.904254,..,0.568991098,..,7899.409154,0.571106095,7907,13883.18584,13845.06324,2.905565217,2.905565217,30.08692284
0,2004M03 [2004M03],Canada,92.74193548,..,89.55094991,0.67961165,92.23907226,90.26933102,..,..,73.93042522,58.05826815,36371.16294,7.3,19997301889,20958483056,0.782655092,0.780157257,35.62920437,27911,35661.94136,45.6692597,..,0.696276195,..,26015,0.697006044,26.62653013,37363.04671,38.20129015,1.328086957,1.328086957,65.26206571
0,2004M03 [2004M03],China,..,..,85.68013893,3.054228726,..,85.78591418,..,..,..,..,445426.7886,4.308097493,1.04449E+11,1.08862E+11,0.616500073,0.640271519,44269.59227,46479.1566,75391.97258,69141.72739,..,..,..,45717.33462,..,45845,..,..,8.277043478,8.277043478,..
0,2004M03 [2004M03],France,92.3875803,..,91.32468637,1.777251185,91.67021277,91.81536489,..,..,89.75009016,77.14938693,34014.06655,8.592592593,33108500670,37604730036,0.77917323,0.766275567,40.573,38058,48844.08052,52.94831485,..,0.821761228,..,43450.11028,0.823380462,47837.06988,52874.37372,58098.37869,5.347521739,0.815100091,82.02079186
0,2004M03 [2004M03],Germany,93.47520795,..,91.58576052,1.071428571,92.93927996,91.54929577,..,..,66.88104505,57.49080461,56400.12153,8.997288343,73610081736,90855826931,0.800665653,0.800914926,57966.9467,59151.01783,73877.30152,72375.91013,..,0.821981657,..,75729.55579,0.821859513,79455,92130.46921,96677.10691,1.594478261,0.815100091,95.80378096
0,2004M03 [2004M03],India,..,..,66.01100557,3.508363669,..,65.61360875,..,..,32.51902992,33.21613713,112959,..,24699591022,26029429476,0.645885352,0.645885352,7564.600602,8034,12438.74006,11711.92964,..,..,..,296.4863894,..,353.96,..,..,44.96617391,44.96617391,..
0,2004M03 [2004M03],Italy,90.46052632,..,89.30067644,2.243298852,89.21251348,89.47939262,..,..,118.645589,101.9828305,33646.33118,8.533771686,44697443545,57668338005,0.676744034,0.676186201,63.52816459,67.10292469,99.15554676,93.95069661,..,0.693896614,..,28983,0.695339258,32555,41768.47014,46818.8724,1578.494783,0.815100091,102.1369226
0,2004M03 [2004M03],Japan,102.5176234,..,100.4062896,-0.105754785,102.7750248,100.4140787,..,..,107.3108728,90.12173658,817425.8126,4.713005266,1.41132E+11,1.76028E+11,0.679382937,0.660636167,38096.55569,39846.86228,58651.55,57666.46998,..,0.916815551,..,46008,0.935374028,50151,50182.39487,53615.98516,108.5113043,108.5113043,79.10835792
0,2004M03 [2004M03],United Kingdom,90.48269581,..,86.31825074,1.100382377,90.12219959,86.63296443,..,..,80.30808812,90.8536417,53385.58753,4.8,42867388937,48736593874,0.843721689,0.93762608,77.96090983,49641,58835.75196,83.14712171,..,0.932213153,..,15162.99034,0.853373619,15041.48148,16265.58292,17625.904,0.547043385,0.547043385,110.8810812
0,2004M03 [2004M03],United States,89.10153304,..,86.02773486,1.740076128,88.60868501,86.48419148,..,..,98.59131231,98.59131231,87701.66809,5.8,2.51164E+11,2.53888E+11,0.795869738,0.784988272,120964.9113,123421,155076.8852,154097.7307,..,0.847984015,..,67871,0.853355427,73889.7,80038.06532,86587.25039,1,1,98.75935875
0,2004M04 [2004M04],Brazil,74.93208821,..,74.69624642,5.24266263,74.65263146,74.96661426,..,..,31.80487511,19.45964572,50498,16.56451888,36194907918,38603294123,0.693027211,0.680033417,4818.372983,4628,6677.948466,7085.494423,..,0.578635015,..,6929.102698,0.584650113,6581,11974.91082,11256.30502,2.9075,2.9075,28.77588841
0,2004M04 [2004M04],Canada,92.83154122,..,89.81001727,1.661779081,92.41748439,90.44309296,..,..,74.16310828,57.67025136,35069.89495,7.2,19958965825,20207348611,0.787300692,0.784003097,36.72122817,28318,35968.46833,46.8381162,..,0.700001625,..,26746.3,0.707261436,28.16607837,38208.91132,39.82413988,1.341318182,1.341318182,62.34128783
