,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
0,2015Q4 [2015Q4],Germany,..,..,..,..,..,..,764720,836824.3694,..,..,..,..,..,..,0.79209129,0.793062841,262289.1569,262299.4449,330926.3249,330783.4876,972259.9883,0.819847806,761360,329756.774,0.818640313,328739,402229.3288,401352.6688,..,..,..
0,2015Q4 [2015Q4],India,..,..,..,..,..,..,34643800,525609.1968,..,..,..,..,..,..,0.880501685,0.880501685,93816.07424,95141.22,107657.5249,107718.1007,545081.515,..,28416220,4216.011154,..,4193.82,..,..,..,..,..
0,2015Q4 [2015Q4],Italy,..,..,..,..,..,..,417130,456460.5989,..,..,..,..,..,..,0.846580842,0.846706233,174.5047129,163.6820539,193.2547317,206.0987299,539323.2293,0.932895667,415954,112198,0.92842985,116197,120310.6615,125116.377,..,..,..
0,2015Q4 [2015Q4],Japan,..,..,..,..,..,..,132886300,1094486.05,..,..,..,..,..,..,0.80707142,0.779590804,153082.5491,156523.5778,193921.5567,196431.4465,1456492.94,0.78813108,128888400,150741,0.801763005,155341,191219.6186,193709.1601,..,..,..
0,2015Q4 [2015Q4],United Kingdom,..,..,..,..,..,..,484059,734143.723,..,..,..,..,..,..,0.838669445,0.938682368,215.1932887,159706,190427.0453,229.2631275,694673.7378,0.927409733,494144,70263.77937,0.854533822,72137,75767.43888,84417.81144,..,..,..
0,2015Q4 [2015Q4],United States,..,..,..,..,..,..,4587700,4587700,..,..,..,..,..,..,0.957373577,0.944227261,549329.5113,557190.4,581897.4604,581786.905,4170699.798,0.999320667,4367200,363839.7,1.002209334,370954.4,364079.7393,370070.1281,..,..,..
0,2016 [2016],Brazil,151.7014108,..,154.1734381,8.734306853,151.5092821,154.1594578,6267520.415,1809128.8,77.43924095,40.1214326,365016,11.28134312,4.33276E+11,4.79019E+11,0.928571429,0.91235032,137815.3667,137586,148233.6921,151148.9353,2132613.903,0.854104847,1153617,185429.0248,0.866440933,185234,217510.2146,213998.8651,3.486714603,3.486714603,82.88340132
0,2016 [2016],Canada,110.6556153,..,110.8592401,1.435438204,110.1620577,111.5334492,2025535,1529504.812,120.4676223,94.99256923,82718.06969,6.991666667,2.46301E+11,2.44247E+11,0.954961131,0.955025848,587.4698,469360,491511.5548,615.0292393,1792234.634,0.827505367,1955488.25,394059.9,0.828181507,401.2439331,476269.7046,484.4657833,1.32508415,1.32508415,91.8564003
0,2016 [2016],China,111.1998541,..,119.7409253,2.116378095,111.167013,119.0774642,74519150.15,11212433.63,94.50398571,97.05083341,3032562.639,4.037111949,4.9941E+12,4.76984E+12,0.893026383,0.953607992,1570040.477,1576649.233,1772938.283,1645832.652,9168843.507,1.139558439,73513545.29,2094622.146,1.099601873,2097644,1838615.817,1912260.962,6.645067075,6.645067075,..
0,2016 [2016],France,107.723055,..,106.5091431,0.185839528,107.0319149,107.0440218,2232413,2469205.871,122.997986,95.29868844,59809.75241,9.725,3.62879E+11,3.71139E+11,0.741252948,0.728718945,541.561,550724,743098.4207,743.0292414,2918646.563,0.873109807,2195875,555343.5545,0.874979998,554402.2084,636013.8513,633516.5957,5.932393433,0.904334937,97.04705935
0,2016 [2016],Germany,109.2524576,..,108.4052499,0.483293059,108.6772345,108.8569881,3128360,3460203.858,173.8252668,134.6403158,64692.00289,4.126032712,1.06792E+12,1.18915E+12,0.791957224,0.790313481,1057550.373,1056284.718,1333685.156,1338213.592,3944423.629,0.823820596,3088810,1333582.572,0.824622047,1332646,1618819.518,1615553.257,1.76882009,0.904334937,90.73996345
0,2016 [2016],India,..,..,156.6846697,4.949526248,..,156.9866343,149727170,2228667.858,152.7832882,104.4544888,358898,8.5,6.40742E+11,6.18952E+11,..,..,361280.6661,361496.57,..,..,2325110.298,..,121212780,17760.50748,..,17767.19,..,..,67.18515704,67.18515704,..
0,2016 [2016],Italy,110.3344298,..,108.1658809,-0.090522768,108.5490831,108.324295,1696492,1876449.054,75.50304587,58.49918982,48512.15932,11.68004445,4.49292E+11,5.01055E+11,0.84001035,0.838018863,666.7489034,667.4522735,794.4151394,795.7790388,2174987.528,0.939126263,1677463,462579,0.936852485,461777,492562.4549,492798.2838,1751.14209,0.904334937,74.80173432
0,2016 [2016],Japan,101.0574018,..,103.1852617,-0.116666667,100.5260521,103.3988958,535468600,4930511.189,158.7180621,133.0041023,1189484.427,3.113240403,1.62678E+12,1.74457E+12,0.796066779,0.773972337,607457.2829,607515.2833,763016.3665,785090.7494,5871993.846,0.820814716,519626200,642205,0.832565215,645052,782190.7805,774455.889,108.7959004,108.7959004,82.52394406
0,2016 [2016],United Kingdom,115.329956,..,114.0165319,0.661775097,114.6252923,114.6100902,1995478,2702290.089,127.6679129,106.739413,123969.6918,4.891666667,4.79085E+11,4.88955E+11,0.880062058,0.873401299,766.6911688,652363,..,876.3055723,2805267.616,0.881434543,1995478,297754.81,0.89250062,297922,338187.848,..,0.740700521,0.740700521,100.2053414
0,2016 [2016],United States,112.5025369,..,110.3459348,1.260504054,112.2157988,110.7621439,18715100,18715100,171.021622,171.021622,118594.739,4.875,3.23122E+12,3.24102E+12,0.951548848,0.936734428,2186966.912,2186785.9,2297314.532,2334626.148,16893091.39,0.989401976,17689000,1451459.5,0.993579122,1451459.8,1466901.905,1460641.91,1,1,127.4969663
0,2016Q1 [2016Q1],Brazil,..,..,..,..,..,..,1532209.232,391871.264,..,..,..,..,..,..,0.930272109,0.920634921,33507.37506,32194,34632.7222,36430.06769,536066.4584,0.796488625,289980,44558.9699,0.799598696,40573,55972.80426,50799.1564,..,..,..
0,2016Q1 [2016Q1],Canada,..,..,..,..,..,..,499605,364141.04,..,..,..,..,..,..,0.943885487,0.939573783,142.292,116303,123220.5662,151.4322339,446783.4994,0.788187121,487480.75,94840.1,0.792404748,95.54273487,120362.141,120.5930069,..,..,..
0,2016Q1 [2016Q1],China,..,..,..,..,..,..,17922643.12,2740024.833,..,..,..,..,..,..,0.877373503,0.932822688,365654.428,334964.1019,382634.7565,391965.9422,2234395.727,1.144545114,17914838.59,511386.42,1.113010196,446204,446868.7039,402006.5088,..,..,..
0,2016Q1 [2016Q1],France,..,..,..,..,..,..,557961,615374.2883,..,..,..,..,..,..,0.734800889,0.728239611,135.537,137199,186629.0297,186.1233567,729152.9088,0.869010797,548586,138411.1302,0.872776793,136588.3295,159255.9318,156415.4801,..,..,..
0,2016Q1 [2016Q1],Germany,..,..,..,..,..,..,774040,853687.4694,..,..,..,..,..,..,0.777402412,0.776822411,259375.0394,260104.4767,334466.7517,333857.2895,979998.6343,0.818368836,767420,325341.358,0.819075228,324200,397423.035,395527.6324,..,..,..
0,2016Q1 [2016Q1],India,..,..,..,..,..,..,35856670,531234.0882,..,..,..,..,..,..,0.840893614,0.840893614,85299.41181,83595.79,..,..,564624.0015,..,29435010,4302.881905,..,4383.73,..,..,..,..,..
0,2016Q1 [2016Q1],Italy,..,..,..,..,..,..,421715,465108.7943,..,..,..,..,..,..,0.831967371,0.829191011,168.9952307,171.9352569,206.5644154,203.8039635,541082.7066,0.924738138,417311,112093,0.924670377,109679,121209.2627,118455.9702,..,..,..
0,2016Q1 [2016Q1],Japan,..,..,..,..,..,..,133815500,1161309.882,..,..,..,..,..,..,0.766396653,0.744472926,149301.4671,149126.4011,194572.2628,200545.3456,1463812.221,0.790388325,129536100,151279,0.806776727,152179,191429.4664,188503.4334,..,..,..
0,2016Q1 [2016Q1],United Kingdom,..,..,..,..,..,..,489821,701509.2049,..,..,..,..,..,..,0.87640575,0.888456071,205.6422863,161396,184203.9095,231.4788867,695829.3155,0.875371967,494966,69803.10265,0.889137868,69071,79748.72199,77704.87213,..,..,..
0,2016Q1 [2016Q1],United States,..,..,..,..,..,..,4606100,4606100,..,..,..,..,..,..,0.933809902,0.923638259,538125.766,512263.7,548568.7014,582714.7885,4191709.917,0.978324928,4389200,354537.6,0.980392157,346947.8,362401.1716,353930.1087,..,..,..
0,2016Q2 [2016Q2],Brazil,..,..,..,..,..,..,1563883.59,446075.752,..,..,..,..,..,..,0.915249433,0.89250905,35539.69796,34419,37641.16965,39828.85971,535652.3647,0.828882295,289756,47703.31122,0.840481565,49679,57565.02353,59076.59659,..,..,..
0,2016Q2 [2016Q2],Canada,..,..,..,..,..,..,500538,388444.6244,..,..,..,..,..,..,0.956837024,0.958840678,141.992,119723,125122.9641,148.0829173,444586.6126,0.823926191,485083.75,95938.2,0.824221995,99.5363011,116461.2788,120.773727,..,..,..
0,2016Q2 [2016Q2],China,..,..,..,..,..,..,18390497.87,2814202.168,..,..,..,..,..,..,0.946918339,0.96163712,390236.2257,386778.6091,408632.4853,405826.0246,2272058.851,1.151052837,18216812.3,522046.3609,1.120981216,519004,453543.2864,463536.1112,..,..,..
0,2016Q2 [2016Q2],France,..,..,..,..,..,..,555922,627732.8015,..,..,..,..,..,..,0.757275203,0.743074865,140.473,141401,186721.7775,189.0397957,727339.9486,0.887325302,547222,145811.4253,0.891417897,148379.3685,164325.9241,166458.7089,..,..,..
0,2016Q2 [2016Q2],Germany,..,..,..,..,..,..,780680,881523.7452,..,..,..,..,..,..,0.803632001,0.800522446,267892.9858,267691.5107,333103.6698,334648.3523,985604.6831,0.83749439,771810,344118.2028,0.839064323,346604,410887.8258,413093.1186,..,..,..
0,2016Q2 [2016Q2],India,..,..,..,..,..,..,37160250,555417.6199,..,..,..,..,..,..,..,..,84766.48331,84892.42,..,..,577653.7965,..,30114280,4465.863032,..,4410.61,..,..,..,..,..
0,2016Q2 [2016Q2],Italy,..,..,..,..,..,..,422572,477157.4167,..,..,..,..,..,..,0.846914933,0.84291338,171.7460738,179.7520358,212.251474,203.7569747,542142.0234,0.952698817,418128,117807,0.951341152,121711,123656.9874,127930.9853,..,..,..
0,2016Q2 [2016Q2],Japan,..,..,..,..,..,..,133610400,1237590.427,..,..,..,..,..,..,0.787884549,0.767376344,149776.9494,144191.8728,182949.9932,195141.5179,1465875.678,0.822579213,129718700,160415,0.833320975,157734,194984.3643,189217.3049,..,..,..
0,2016Q2 [2016Q2],United Kingdom,..,..,..,..,..,..,497571,713570.2616,..,..,..,..,..,..,0.891030984,0.911005801,209.3702902,166748,..,229.8227934,699522.3846,0.91902756,497593,73819.09783,0.902588875,74870,80330.33024,82886.34947,..,..,..
0,2016Q2 [2016Q2],United States,..,..,..,..,..,..,4659300,4659300,..,..,..,..,..,..,0.950754567,0.932499348,539112.806,545897.6,574061.1917,578096.7565,4211478.53,0.987089622,4409900,358137.8,0.99309583,363427.5,362831.615,365918.5303,..,..,..
0,2016Q3 [2016Q3],Brazil,..,..,..,..,..,..,1573833.734,484813.3131,..,..,..,..,..,..,0.932539683,0.915900863,33925.49186,36598,39242.81627,37035.54034,531925.5216,0.877596439,287740,46383.85673,0.894406822,49111,52846.89147,54916.96467,..,..,..
0,2016Q3 [2016Q3],Canada,..,..,..,..,..,..,508855,390009.3941,..,..,..,..,..,..,0.960523962,0.963632416,155.743,117308,122129.1672,161.6176408,449171.2505,0.846969425,490086,100614.7,0.846185779,100.5938881,118797.3307,118.883991,..,..,..
0,2016Q3 [2016Q3],China,..,..,..,..,..,..,18827462.43,2824003.352,..,..,..,..,..,..,0.889761227,0.960356612,396487.1331,412000.9833,464161.4047,412798.0781,2311165.556,1.140153579,18530360.31,526423.3854,1.072805757,552930,461713.6501,515545.8753,..,..,..
0,2016Q3 [2016Q3],France,..,..,..,..,..,..,557480,622266.5725,..,..,..,..,..,..,0.747106518,0.7267625,136.9889,132657,177565.109,188.4895276,728965.4987,0.880000902,548445,137770.8411,0.879670308,132302.3807,156522.1466,150402.2052,..,..,..
0,2016Q3 [2016Q3],Germany,..,..,..,..,..,..,784710,875903.7134,..,..,..,..,..,..,0.799686264,0.798516352,263569.9662,262852.4246,328660.3443,330018.5071,987622.3499,0.830712542,773390,331683.5198,0.832267006,331974,399191.3122,398815.4277,..,..,..
0,2016Q3 [2016Q3],India,..,..,..,..,..,..,37957140,566991.734,..,..,..,..,..,..,..,..,90277.80652,90448.93,..,..,589423.714,..,30727870,4449.217305,..,4423.15,..,..,..,..,..
0,2016Q3 [2016Q3],Italy,..,..,..,..,..,..,425280,474703.1785,..,..,..,..,..,..,0.848769391,0.848039629,162.498313,161.8023276,190.6094916,191.6037058,545045.0961,0.950384236,420367,117056,0.94680539,112916,123170.6237,119358.6395,..,..,..
0,2016Q3 [2016Q3],Japan,..,..,..,..,..,..,133829700,1307393.063,..,..,..,..,..,..,0.816319557,0.800069457,154837.1456,156916.3322,192199.0335,193497.4388,1469000.244,0.850209466,129995200,167374,0.854147861,166140,196856.8141,194509.3302,..,..,..
0,2016Q3 [2016Q3],United Kingdom,..,..,..,..,..,..,500711,657504.0436,..,..,..,..,..,..,0.863604108,0.862987255,183.0815345,161925,..,212.1552832,702675.6217,0.872593116,499836,74328.15225,0.872376366,71896,85181.71556,82685.07799,..,..,..
0,2016Q3 [2016Q3],United States,..,..,..,..,..,..,4701700,4701700,..,..,..,..,..,..,0.958167858,0.940317957,551486.2494,561751.7,586292.8379,586493.2106,4234303.161,0.99347933,4433800,367235.8,0.998895333,362945.6,369655.5564,363382.4788,..,..,..
0,2016Q4 [2016Q4],Brazil,..,..,..,..,..,..,1597593.858,486368.471,..,..,..,..,..,..,0.93622449,0.920356447,34842.80177,34375,36716.98398,37854.46752,528969.5582,0.913452028,286141,46782.88691,0.931276649,45871,51125.49533,49206.14749,..,..,..
0,2016Q4 [2016Q4],Canada,..,..,..,..,..,..,516537,386909.7532,..,..,..,..,..,..,0.95859805,0.958056515,147.4428,116026,121038.8573,153.8964473,451693.2711,0.85093873,492837.75,102666.9,0.849913505,105.571009,120648.9541,124.2150585,..,..,..
0,2016Q4 [2016Q4],China,..,..,..,..,..,..,19378546.73,2834203.275,..,..,..,..,..,..,0.858052464,0.959615549,417662.6906,442905.5392,517509.6366,435242.6074,2351223.373,1.122482225,18851534.08,534765.9802,1.091610325,579506,476490.1762,531172.4663,..,..,..
0,2016Q4 [2016Q4],France,..,..,..,..,..,..,561050,603832.2085,..,..,..,..,..,..,0.725829181,0.716798804,128.5621,139467,192182.5044,179.3765615,733188.2072,0.856102228,551622,133350.158,0.856054996,137132.1298,155909.8487,160240.2015,..,..,..
0,2016Q4 [2016Q4],Germany,..,..,..,..,..,..,788930,849088.9301,..,..,..,..,..,..,0.787108219,0.785392717,266712.382,265636.3064,337454.3903,339689.443,991197.9619,0.808706618,776190,332439.4915,0.808081629,329868,411317.3451,408117.0779,..,..,..
0,2016Q4 [2016Q4],India,..,..,..,..,..,..,38753110,575024.4159,..,..,..,..,..,..,..,..,100936.9645,102559.43,..,..,593408.7861,..,30935620,4542.545239,..,4549.7,..,..,..,..,..
0,2016Q4 [2016Q4],Italy,..,..,..,..,..,..,426925,459479.6642,..,..,..,..,..,..,0.832389706,0.83193143,163.5092858,153.9626532,184.9897584,196.6143948,546717.7017,0.928683863,421657,115623,0.924593021,117471,124525.5812,127052.6888,..,..,..
0,2016Q4 [2016Q4],Japan,..,..,..,..,..,..,134213000,1224217.818,..,..,..,..,..,..,0.813666359,0.783970622,153541.7208,157280.6773,193295.077,195906.4471,1473305.703,0.820081859,130376200,163137,0.836015297,168999,198920.1357,202225.8206,..,..,..
0,2016Q4 [2016Q4],United Kingdom,..,..,..,..,..,..,507375,629706.5787,..,..,..,..,..,..,0.835641929,0.831156068,168.5970578,162294,..,202.8486089,707240.2944,0.858745531,503083,79804.45724,0.849677539,82085,92927.08021,97028.44901,..,..,..
0,2016Q4 [2016Q4],United States,..,..,..,..,..,..,4748000,4748000,..,..,..,..,..,..,0.963463066,0.950482148,558242.0906,566872.9,588391.8007,587321.3923,4255599.782,0.998714024,4456100,371548.3,1.001933168,378138.9,372013.5621,377410.7922,..,..,..
0,2017 [2017],Brazil,158.477429,..,159.484986,3.445177036,158.2746833,159.4723682,6581528.267,2063105.908,99.31607528,55.37730364,373972,12.76263323,4.45695E+11,4.90994E+11,0.96619898,0.949456976,151005.3782,150750,156064.8594,158993.8033,2160554.135,0.940900099,1168731,217671.8507,0.953787309,217739,231541.0648,228659.7691,3.190255448,3.190255448,92.47462097
0,2017 [2017],Canada,112.4253286,..,112.63673,1.603375527,111.9090098,113.3145091,2141107,1651015.871,133.4112934,107.2892225,86677.66824,6.341666667,2.59773E+11,2.57602E+11,0.981659101,0.98167054,610.0002,..,..,621.5257176,1849061.552,0.8799513,2017491.5,424034.4,0.881014811,431.3186464,481886.9309,489.5865352,1.298173725,1.298173725,99.16075141
0,2017 [2017],China,113.6487965,..,121.5599433,1.519128015,113.613329,120.8838619,83060794.15,12301228.35,102.3755143,103.5187453,3161814.427,3.942630322,5.3199E+12,5.08227E+12,0.961511761,1.026798599,1849691.769,1849475.619,1928637.299,1800956.534,9805845.801,1.1655939,78620873.93,2256673.879,1.124693196,2263346,1935867.449,2015028.565,6.757446433,6.757446433,..
0,2017 [2017],France,108.3824054,..,107.6183642,1.041432719,107.6879433,108.1490188,2298581,2597502.801,145.129319,115.0332733,58710.33001,9.075,3.71615E+11,3.78921E+11,0.762094166,0.749299249,474.5139,600499,787959.5711,634.66378,2989472.963,0.899286176,2249162,606776.4003,0.901120564,606021.01,673093.062,671085.4452,5.818013328,0.886908361,102.7820645
0,2017 [2017],Germany,110.7369198,..,109.9874146,1.459490837,110.1576214,110.5001806,3248740,3671905.532,212.1977594,168.1810226,64443.26151,3.753594447,1.1038E+12,1.22132E+12,0.838948293,0.834955042,1166561.587,1164932.121,1388102.142,1396415.769,4053633.036,0.855608106,3174330,1447050.368,0.857530939,1445289,1690360.54,1684838.911,1.734737034,0.886908361,96.01134395
0,2017 [2017],India,..,..,161.8969343,3.32659515,..,162.2114216,166309570,2555791.406,179.0750186,126.4494957,409072,8.5,6.63358E+11,6.40878E+11,..,..,449540.3872,449795.4,..,..,2477484.3,..,129156350,19460.01581,..,19477.02,..,..,65.1101154,65.1101154,..
0,2017 [2017],Italy,111.2024854,..,109.4935596,1.227446862,109.4030924,109.6529284,1738397,1964400.939,91.21087162,72.37100553,52808.13512,11.23864835,4.65957E+11,5.16585E+11,0.9193701,0.917212482,764.5759998,763.2767714,830.8319736,833.0050769,2212674.313,1.003987607,1706529,511902,1.001479733,507593,509529.7264,506640.9686,1717.360532,0.886908361,76.61242964
0,2017 [2017],Japan,100.973481,..,103.6759642,0.475554814,100.4676019,103.8819876,545979600,4870622.414,189.4909256,153.9811328,1233454.959,2.806692899,1.66925E+12,1.79382E+12,0.85647803,0.832757929,672003.2608,672280.7839,784716.6331,806908.3102,6000834.444,0.838198704,531027600,699090,0.85013729,698329,833864.8264,820926.8316,112.1102648,112.1102648,81.55644927
0,2017 [2017],United Kingdom,118.2111415,..,117.0767232,2.683989094,117.4888738,117.6852295,2071667,2671276.774,145.8281337,116.3973131,138421.2033,4.383333333,4.87347E+11,4.9898E+11,..,0.886696772,637.3102741,..,..,719.6985286,2858345.467,0.89596776,2033234,337420.1879,..,337466,376927.2566,..,0.77623036,0.77623036,97.27750433
0,2017 [2017],United States,114.5776348,..,112.7056818,2.138499307,114.2864319,113.1214994,19519400,19519400,207.6346464,207.6346464,125206.5565,4.341666667,3.30623E+12,3.31626E+12,0.979150119,0.963969247,2338879.915,2339591.4,2388992.639,2426040.496,17293334.17,1.013272475,18108100,1547195.5,1.01746755,1547195.5,1526707.936,1520319.692,1,1,132.3031397
0,2017Q1 [2017Q1],Brazil,..,..,..,..,..,..,1624485.633,517233.0565,..,..,..,..,..,..,0.947562358,0.937900306,37290.64959,36049,38042.74172,39752.03053,537937.2745,0.974282888,290992,54516.57157,0.978429897,50451,55940.76889,51502.34908,..,..,..
0,2017Q1 [2017Q1],Canada,..,..,..,..,..,..,526927,398257.0181,..,..,..,..,..,..,0.972536716,0.968367038,154.0436,..,..,159.0537347,456895.6403,0.873510643,498514,105529.5,0.878017976,105.7583863,120817.6645,120.4533412,..,..,..
0,2017Q1 [2017Q1],China,..,..,..,..,..,..,20035522.74,2909306.2,..,..,..,..,..,..,0.945196345,1.009696787,460245.9127,417692.375,442854.4565,455526.3864,2391893.227,1.143952626,19177615.03,546349.5453,1.111420199,478369,477680.1622,433800.6795,..,..,..
0,2017Q1 [2017Q1],France,..,..,..,..,..,..,567273,604424.7473,..,..,..,..,..,..,0.730054152,0.72152419,125.8119,145185,198874.9978,174.3573855,739269.067,0.858324718,556197,133685.5558,0.861243308,133058.4992,155772.8163,154543.1388,..,..,..
0,2017Q1 [2017Q1],Germany,..,..,..,..,..,..,796980,849175.6793,..,..,..,..,..,..,0.800462733,0.794203097,273183.0413,275627.9274,344320.205,343963.7514,1002997.482,0.807888777,785430,339398.015,0.808891458,340397,420081.0172,420727.1964,..,..,..
0,2017Q1 [2017Q1],India,..,..,..,..,..,..,40047740,598031.2449,..,..,..,..,..,..,..,..,108285.9347,106456.25,..,..,599948.1407,..,31276530,5008.602037,..,5110.88,..,..,..,..,..
0,2017Q1 [2017Q1],Italy,..,..,..,..,..,..,429463,457589.3181,..,..,..,..,..,..,0.87161186,0.86851335,174.2385059,177.7465044,203.8820973,200.6066107,549890.4658,0.946402402,424104,118833,0.946217692,116555,125558.7533,123160.2707,..,..,..
0,2017Q1 [2017Q1],Japan,..,..,..,..,..,..,135181600,1189634.472,..,..,..,..,..,..,0.844152559,0.819719065,164064.3074,164471.0566,194880.2138,200165.6848,1490358.036,0.823042702,131885200,167917,0.839114157,167416,203980.6458,199329.6113,..,..,..
0,2017Q1 [2017Q1],United Kingdom,..,..,..,..,..,..,513458,636277.8901,..,..,..,..,..,..,0.849111189,0.849600781,160.7341623,..,..,189.2444371,711317.1502,0.862241699,505983,83627.29248,0.854743371,83226,96994.82885,97313.6814,..,..,..
0,2017Q1 [2017Q1],United States,..,..,..,..,..,..,4797600,4797600,..,..,..,..,..,..,0.97299444,0.96221006,574649.6212,548957.9,564222.7997,597222.318,4279665.919,1.007734594,4481300,381728,1.009942005,372739.2,378798.0768,369039.696,..,..,..
0,2017Q2 [2017Q2],Brazil,..,..,..,..,..,..,1639272.868,510126.0433,..,..,..,..,..,..,0.975907029,0.951267057,37097.06032,35441,36325.0792,38994.10913,540512.4196,0.93694362,292385,55348.05775,0.9503386,57249,59137.96146,60328.69839,..,..,..
0,2017Q2 [2017Q2],Canada,..,..,..,..,..,..,532723,396337.6234,..,..,..,..,..,..,0.972969855,0.972433359,153.307,..,..,157.6514857,462283.1456,0.865786586,504392.25,105044.1,0.8680575,109.3512768,121327.6369,125.973285,..,..,..
0,2017Q2 [2017Q2],China,..,..,..,..,..,..,20470372.84,2983848.703,..,..,..,..,..,..,1.008426386,1.020673402,448464.3541,444947.62,441691.1276,439456.8549,2431119.481,1.160966393,19492121.55,563088.5991,1.129955346,561606,485004.6845,497628.4964,..,..,..
0,2017Q2 [2017Q2],France,..,..,..,..,..,..,572426,629579.0594,..,..,..,..,..,..,0.743211655,0.72875544,117.205,145837,196108.4045,160.8084591,744471.3589,0.874915209,560111,143393.9187,0.878385582,145527.0042,163709.2644,165480.7723,..,..,..
0,2017Q2 [2017Q2],Germany,..,..,..,..,..,..,807130,887716.7463,..,..,..,..,..,..,0.816391428,0.810815626,282773.8436,281796.1048,345076.993,348675.2152,1008603.53,0.833399671,789820,349000.9147,0.835821442,350441,418604.3128,419049.2331,..,..,..
0,2017Q2 [2017Q2],India,..,..,..,..,..,..,40775870,632413.9923,..,..,..,..,..,..,..,..,114048.0133,114168.41,..,..,611677.776,..,31888020,4659.638691,..,4611.3,..,..,..,..,..
0,2017Q2 [2017Q2],Italy,..,..,..,..,..,..,433175,476424.7415,..,..,..,..,..,..,0.894086737,0.890040684,186.7120636,194.7132351,217.8221798,209.7964108,551880.7368,0.973179458,425639,122981,0.972441175,126549,126357.8732,129959.348,..,..,..
0,2017Q2 [2017Q2],Japan,..,..,..,..,..,..,135787800,1222247.364,..,..,..,..,..,..,0.854337872,0.833527935,169387.3551,162761.2098,190533.8455,203271.2237,1495594.65,0.835588932,132348600,173292,0.845066757,169215,207395.5666,200206.9068,..,..,..
0,2017Q2 [2017Q2],United Kingdom,..,..,..,..,..,..,515534,659424.3316,..,..,..,..,..,..,0.872767286,0.874083023,160.7726447,..,..,183.9030225,713105.3435,0.884630835,507255,84147.73987,0.87287751,84529,95162.64074,97245.79555,..,..,..
0,2017Q2 [2017Q2],United States,..,..,..,..,..,..,4839200,4839200,..,..,..,..,..,..,0.974053482,0.954912692,578674.9213,584373.5,599956.9679,606037.2303,4302586.05,1.003831867,4505300,378578.6,1.009942005,384517.6,377143.5948,380763.3881,..,..,..
0,2017Q3 [2017Q3],Brazil,..,..,..,..,..,..,1644234.855,519834.086,..,..,..,..,..,..,0.959183673,0.942912838,36487.25163,39840,41541.96409,38701.74894,540512.4196,0.90553907,292385,53980.08338,0.922247304,56889,59611.7379,61713.62008,..,..,..
0,2017Q3 [2017Q3],Canada,..,..,..,..,..,..,535966,427561.6998,..,..,..,..,..,..,0.986597557,0.992485615,149.6456,..,..,150.7876228,463931.7272,0.881966945,506191,104712.4,0.879660201,104.6899471,118722.5136,119.0159333,..,..,..
0,2017Q3 [2017Q3],China,..,..,..,..,..,..,20988314.59,3146516.768,..,..,..,..,..,..,0.954169015,1.031958123,462573.806,481076.8021,504763.1132,448096.9188,2469141.856,1.177341704,19796975.65,560666.2862,1.106864004,588106,476222.7761,531476.1162,..,..,..
0,2017Q3 [2017Q3],France,..,..,..,..,..,..,576912,677765.671,..,..,..,..,..,..,0.78460407,0.764133224,119.274,147393,187861.5857,156.0800898,749721.5002,0.928488119,564061,160995.4325,0.928679878,153905.605,173289.065,165688.8044,..,..,..
0,2017Q3 [2017Q3],Germany,..,..,..,..,..,..,818600,961704.6937,..,..,..,..,..,..,0.861285273,0.859106632,298692.2083,297185.0537,345019.5418,347631.878,1017299.93,0.887116644,796630,372707.8546,0.889981391,371985,420019.0753,417834.4638,..,..,..
0,2017Q3 [2017Q3],India,..,..,..,..,..,..,42218730,656680.4104,..,..,..,..,..,..,..,..,108449.6624,108248.33,..,..,626555.3784,..,32663620,4824.794786,..,4771.77,..,..,..,..,..
0,2017Q3 [2017Q3],Italy,..,..,..,..,..,..,435896,512097.7634,..,..,..,..,..,..,0.942871032,0.942014718,196.1746791,194.3611576,206.2689649,208.289154,553979.9216,1.039718138,427258,132547,1.03550105,126353,127459.4698,122129.1571,..,..,..
