,Column,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","Stock Markets, US$, Billions","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,",Retail Sales Volume to CPI Correlaton,Stock Market Value to CPI Correlaton,US Stock Market to Stock Market,US Unemployment as leading/trailing
2292,2292,2014M02 [2014M02],Canada,105.9139785,107.3402418,1.13913751,105.5307761,107.8192876,113.0050372,77046.40889,7.0,20279778155.0,21123366227.0,49.5255,32968.0,39073.4,39.01360099,1.1054,1.1054,101.7582505,-1.364016864696039,-0.9165777769167948,0.8486062504317046,1.0294117647058825
2293,2293,2014M02 [2014M02],China,107.1334792,114.5390283,1.95408989,107.1420759,115.2751866,73.91929954,3933812.874,4.077901761,359742000000.0,357832000000.0,176180.2441,137062.8911,159819.9938,114052.0,6.08115,6.08115,,,2.3385434125293663,0.5550936592866978,0.5996914354411764
2294,2294,2014M02 [2014M02],France,105.8244111,106.336381,0.918171728,105.7021277,106.6246394,112.6307676,59994.85228,9.8,29908914411.0,30547888175.0,47.09,53900.0,68426.15266,67425.76128,4.79915,0.731500825,111.3072051,-1.89824696385736,-0.7656813985668193,0.8457956896834746,1.4411764705882355
2295,2295,2014M02 [2014M02],Germany,105.5741601,107.1197411,1.22324159,105.3627082,107.475623,155.3302031,71858.32246,4.964015667,87186072859.0,93985414081.0,104506.9901,102936.3159,127001.4493,124760.0,1.43095,0.731500825,105.9269557,-1.972681864745719,-3.0049686970832425,1.166445182423126,0.7300023039705883
2296,2296,2014M02 [2014M02],India,,139.1629703,7.280467627,,138.0315917,87.76358904,294360.0,9.3,48546877533.0,46235061179.0,35698.16176,33665.55,1625.021449,1577.69,62.190125,62.190125,,,-0.0540699128535286,0.6590567293726216,1.3676470588235297
2297,2297,2014M02 [2014M02],Italy,105.8114035,108.2449366,0.5165806,106.5803668,108.2429501,82.98694289,54965.88721,12.78999745,36640867301.0,40903328313.0,68.06807205,72.52760105,45291.0,43580.0,1416.58,0.731500825,92.21081348,-0.2268409039634516,0.2827566617392916,0.6231867196860928,1.8808819779411765
2298,2298,2014M02 [2014M02],Japan,97.88519637,100.7231405,1.5625,97.79559118,100.621118,122.3111643,1256864.947,3.634056927,139172000000.0,146592000000.0,69879.479,64684.58755,58414.0,56782.0,102.1155,102.1155,88.92631663,-0.0730823488013271,-2.0049788314793844,0.9184901938385377,0.5344201363235295
2299,2299,2014M02 [2014M02],United Kingdom,111.4981785,112.8481746,1.76250902,111.1111111,113.2679783,133.1654547,110575.5121,6.8,39035667021.0,38549178767.0,76.49251896,46603.0,24486.37769,24185.07407,0.603682564,0.603682564,110.3330162,-6.826256683986178,-3.591891063766088,1.0030860120332488,1.0303030303030303
2300,2300,2014M02 [2014M02],United States,107.2648874,108.3034466,1.120474635,107.0488096,108.3502933,152.4026799,148326.1301,6.7,273278000000.0,272863000000.0,192512.9295,170711.2,131805.9,123630.4,1.0,1.0,112.4857126,-2.422427228204547,-2.6349129180143307,1.1479928991228894,1.0151515151515151
2301,2301,2014M03 [2014M03],Brazil,127.6254003,127.8671695,6.167006,127.3161366,128.2269046,52.49350587,363914.0,6.739208859,43000060993.0,45694653506.0,17785.75195,17509.0,17562.9878,17616.0,2.325904762,2.325904762,111.1876188,0.5301472506527732,-0.5965439100854079,0.3954141228249209,1.0210922513636365
2302,2302,2014M03 [2014M03],Canada,106.2724014,107.5129534,1.384364821,105.5307761,108.4274544,115.0384842,76330.03723,7.0,20344344158.0,20903521999.0,50.7242,33714.0,40004.1,39.65431785,1.110952381,1.110952381,101.7656732,-1.8537880746381743,-1.25052737960881,0.8665422620790849,1.0606060606060606
2303,2303,2014M03 [2014M03],China,107.2428884,114.7558185,2.35135619,107.2842612,114.7038246,70.96430443,3967883.9,4.077705981,362116000000.0,398085000000.0,152468.6825,160348.4103,179114.1063,170002.0,6.173619048,6.173619048,,,24.925365240442822,0.5345478021140426,0.6178342395454546
2304,2304,2014M03 [2014M03],France,106.6059957,106.2406974,0.583794665,105.6595745,107.10546,115.4138315,57384.0202,9.8,29692401055.0,32410451837.0,46.301,58599.0,68388.3,72958.32351,4.744714286,0.723330766,112.5919682,-1.5538156831754488,-0.7108794194784196,0.8693696141662508,1.484848484848485
2305,2305,2014M03 [2014M03],Germany,105.9954629,107.1197411,1.326530612,105.6636217,107.8006501,154.2722736,72682.77773,5.19623641,87450540218.0,101027000000.0,103354.907,108240.9372,124000.0546,131146.0,1.414666667,0.723330766,106.697734,-2.3468179965177374,-3.2387200205651263,1.1620758554938218,0.787308546969697
2306,2306,2014M03 [2014M03],India,,140.0140833,7.550576632,,138.7606318,95.238153,304223.0,9.3,48657873389.0,51348216961.0,39770.12017,41294.46,1679.120227,1851.23,60.97110317,60.97110317,,,0.0303705801365454,0.7173937062085697,1.4090909090909092
2307,2307,2014M03 [2014M03],Italy,109.2105263,108.1997216,0.426805096,107.0118662,108.35141,87.26140922,55134.35827,12.37982338,36236199088.0,43127678493.0,73.04113953,77.7579258,45273.0,47506.0,1400.513333,0.723330766,92.67511768,-0.241566355172572,0.1480631952991159,0.6573078519206316,1.875730815151515
2308,2308,2014M03 [2014M03],Japan,98.18731118,100.8264463,1.666666667,97.79559118,100.931677,122.6238975,1248857.177,3.682607204,141065000000.0,163445000000.0,75174.72285,76529.83796,56905.0,62373.0,102.357619,102.357619,96.30026589,-1.8512952793884148,-2.3138237548641345,0.9236803689091363,0.5579707884848485
2309,2309,2014M03 [2014M03],United Kingdom,111.8966302,112.959622,1.632076016,111.3826658,113.5298538,132.7557688,115988.2272,6.6,38915925711.0,42542645489.0,73.88921945,48639.0,24394.76821,24155.18519,0.601833398,0.601833398,112.1698589,-5.190935229825066,-2.9516726870046,0.9931462265256403,1.0312499999999998
2310,2310,2014M03 [2014M03],United States,107.6456476,108.5246083,1.612694914,107.2482358,109.0480739,155.7469316,147389.5551,6.7,275909000000.0,276756000000.0,192111.4802,194612.9,136051.2,142289.9,1.0,1.0,113.7502671,-5.30278359830647,-4.521490440374397,1.1651431708742968,1.046875
2311,2311,2014M04 [2014M04],Brazil,128.2890522,128.5388936,6.319824001,127.8947714,129.086053,59.82929248,366717.0,6.739616649,42617271133.0,45084139122.0,19734.14642,19213.0,20006.54694,19721.0,2.2315,2.2315,118.3447121,0.6726082150639763,-0.4680523674663812,0.4475830813177504,1.05306510140625
2312,2312,2014M04 [2014M04],Canada,106.4516129,107.9447323,2.207686018,105.7091882,108.7749783,117.5886429,77176.99403,7.0,20610678922.0,19932543326.0,44.86,33812.0,39753.2,41.76664484,1.099090909,1.099090909,104.2139972,10.82479430828639,-7.354821312377632,0.8796809210930955,1.09375
2313,2313,2014M04 [2014M04],China,107.4617068,114.7588893,1.851654075,107.4045718,114.3540112,71.68269852,3998634.692,4.078569811,364501000000.0,354563000000.0,165049.3557,167397.9745,193062.5022,188450.0,6.225045455,6.225045455,,,2.1309927291632387,0.5362584404867919,0.63727653296875
2314,2314,2014M04 [2014M04],France,106.627409,106.2194344,0.705574035,105.6489362,107.0627204,117.7741375,58243.27683,9.785185185,29788629213.0,30990477560.0,48.008,56995.0,68929.20421,70522.35053,4.749590909,0.724025782,112.0819285,-1.6567286445623064,-0.8403157807137279,0.8810686066430049,1.5289351851562498
2315,2315,2014M04 [2014M04],Germany,105.6389759,107.3354908,1.323828921,105.1262762,107.6923077,156.623675,73054.1696,5.087560484,87097917072.0,96039205648.0,104823.734,104296.0097,127753.3065,128229.0,1.416318182,0.724025782,105.9968848,-2.2480500760056925,-3.3534757869804275,1.1717020903639124,0.7949313256249999
2316,2316,2014M04 [2014M04],India,,140.9133119,7.829403764,,139.854192,99.51999381,310986.0,9.3,49461512499.0,46191729351.0,36664.01046,35795.64,1649.048236,1558.86,60.3447197,60.3447197,,,0.0731581128647307,0.7445093136793057,1.453125
2317,2317,2014M04 [2014M04],Italy,110.0877193,108.3263343,0.639362546,107.1197411,108.5683297,90.61469683,55536.85457,12.48368857,36640867301.0,39914728233.0,75.53390789,79.19317436,45417.0,45001.0,1401.986364,0.724025782,93.66551981,-0.3439592703406914,0.0588278157624623,0.6778887654973182,1.9505763390625
2318,2318,2014M04 [2014M04],Japan,100.2014099,102.6859504,3.541666667,99.498998,103.0020704,120.62118,1252415.9,3.661209539,134979000000.0,142088000000.0,68955.49866,67238.18894,57708.0,59215.0,102.5118182,102.5118182,83.6578003,-0.3180426675593976,1.3871013672582388,0.9023673384509828,0.57206399046875
2319,2319,2014M04 [2014M04],United Kingdom,112.568306,113.2089976,1.813348434,111.6881647,113.9340529,133.6719259,113805.3525,6.4,39035667021.0,39119674013.0,74.98281073,49907.0,24125.57358,24625.82716,0.597110185,0.597110185,113.9677865,-9.550085600175365,-3.9518092760332046,0.9745490646112541,1.015873015873016
2320,2320,2014M04 [2014M04],United States,107.9164508,108.7269183,2.015125304,107.4508346,109.4075787,156.614783,147419.9446,6.2,276036000000.0,273236000000.0,201720.7607,201243.8,134842.9,133990.1,1.0,1.0,114.7571705,-46.87690798938098,-9.377988921120789,1.1418163481173016,0.9841269841269842
2321,2321,2014M05 [2014M05],Brazil,128.9818142,129.1674179,6.392008733,128.568324,129.67976,62.02967985,368752.0,6.757685356,41979288032.0,47761009883.0,19755.35793,20041.0,18993.95858,20747.0,2.220977273,2.220977273,119.7835536,0.6933068326112851,-0.4285942963259735,0.452233825980606,1.0726484692063492
2322,2322,2014M05 [2014M05],Canada,106.7204301,108.0310881,2.289452167,105.8876004,109.2962641,120.2513646,77770.23328,7.0,20665156488.0,19731019451.0,48.567,34808.0,41533.6,42.39141043,1.089090909,1.089090909,104.3567081,6.875922418940477,-14.15883982736185,0.8767050680247355,1.1111111111111112
2323,2323,2014M05 [2014M05],China,107.571116,115.4003934,2.533641084,107.5467571,114.4706157,70.01152632,4003339.094,4.077521965,366498000000.0,357486000000.0,158835.0874,157289.8694,193161.1914,195596.0,6.238545455,6.238545455,,,-9.433472058386398,0.5104263070033481,0.6472257087301587
2324,2324,2014M05 [2014M05],France,106.6702355,106.2194344,0.68527663,105.6595745,107.0840902,118.1816695,58057.0484,9.796296296,29130067755.0,28135161320.0,44.398,55019.0,67217.61135,65731.88963,4.776909091,0.728154938,112.1988023,-1.6405271029886093,-0.8437341215637025,0.8616157408518448,1.554967666031746
2325,2325,2014M05 [2014M05],Germany,105.4121206,107.1197411,0.812182741,104.9543256,107.475623,159.2462111,72099.78695,4.964897771,86657138139.0,94572211671.0,102510.4037,101113.0958,127760.935,125113.0,1.424181818,0.728154938,105.3357815,-1.282242587284134,-2.365660172468351,1.1610010480921136,0.7880790112698414
2326,2326,2014M05 [2014M05],India,,141.4946514,7.638875257,,140.7047388,106.5333033,312207.0,9.3,49371726630.0,48098329812.0,37529.98257,39058.85,1647.372088,1661.68,59.36522727,59.36522727,,,0.1510973485733826,0.776692116777245,1.4761904761904763
2327,2327,2014M05 [2014M05],Italy,109.8684211,108.2345631,0.503858817,107.0118662,108.4598698,87.9798378,55215.55484,12.60605317,36089047010.0,42921720143.0,74.07037868,77.57181483,45539.0,47769.0,1410.025909,0.728154938,92.55045409,-0.2458182277798447,0.1327722645826272,0.6414261487994306,2.0009608206349205
2328,2328,2014M05 [2014M05],Japan,100.2014099,102.9958678,3.746097815,99.498998,103.4161491,120.3229816,1254444.803,3.561191491,137819000000.0,139473000000.0,67539.4759,64056.5904,58299.0,55085.0,101.8354545,101.8354545,86.48467423,-0.1175934620075259,1.164011372707801,0.8772271992044154,0.5652684906349207
2329,2329,2014M05 [2014M05],United Kingdom,112.5796903,113.0368874,1.528333288,111.6542204,113.8634604,137.1628487,114157.6185,6.3,38955839481.0,39078924352.0,74.51143692,50476.0,24166.17571,24585.67901,0.59380146,0.59380146,114.0923414,-4.535760659896282,-2.884678391204023,0.9985743768527335,1.0327868852459017
2330,2330,2014M05 [2014M05],United States,108.1527221,108.9338262,2.166947687,107.6579659,109.7896967,158.2168134,147638.9255,6.3,277033000000.0,275273000000.0,195569.1767,200859.9,136638.0,138182.0,1.0,1.0,115.0395417,25.896230765909337,-15.878196490328747,1.1518516664383789,1.0327868852459017
2331,2331,2014M06 [2014M06],Brazil,129.8975839,129.8913749,6.525047543,129.34204,130.1984725,62.25640496,373516.0,6.664460264,40915982864.0,44567550028.0,18221.07804,18119.0,19117.62656,20462.0,2.234809524,2.234809524,118.7044225,0.6493767149128766,-0.4116813436986661,0.4532397174397809,1.0925344695081967
2332,2332,2014M06 [2014M06],Canada,106.7204301,108.2901554,2.283849918,106.0660125,109.3831451,123.6692127,75753.30654,7.0,20838677622.0,20390552134.0,47.068,34388.0,41666.6,42.60467699,1.082666667,1.082666667,105.5159211,7.572115919317547,-15.13197490639054,0.9003378697527056,1.1475409836065575
2333,2333,2014M06 [2014M06],China,107.571116,115.6071697,2.38688155,107.645193,114.3540112,70.52894325,4012667.266,4.080392887,367236000000.0,377064000000.0,157249.9737,153269.2675,187142.3408,186756.0,6.231190476,6.231190476,,,95.12289538415018,0.5134655354817703,0.6689168667213116
2334,2334,2014M06 [2014M06],France,106.6595289,106.1981714,0.472741903,105.6170213,107.0413506,118.1991129,59409.5722,9.818518519,29794643473.0,31094977832.0,44.51,57378.0,65791.09511,68519.62115,4.823190476,0.735249249,112.4325498,-1.436118213239553,-0.7511900659692247,0.8605143931270902,1.6095931998360655
2335,2335,2014M06 [2014M06],Germany,105.8982392,107.227616,0.709219858,105.3197206,107.8006501,161.3321399,72009.14811,4.868491545,86745293926.0,94278812876.0,102005.4118,104145.6351,122251.8019,125944.0,1.438142857,0.735249249,106.8783557,-1.2939855484578209,-2.2909689595476475,1.174531898351864,0.798113368032787
2336,2336,2014M06 [2014M06],India,,141.6094156,6.661696169,,141.7982989,112.3087742,316138.0,9.3,49745966722.0,47535016039.0,39145.60263,38352.39,1555.345146,1548.62,59.75814286,59.75814286,,,0.2619476965257044,0.8176314889547738,1.5245901639344264
2337,2337,2014M06 [2014M06],Italy,109.9780702,108.2412363,0.279836135,107.0118662,108.5683297,90.20118756,55242.01229,11.62027295,36788019379.0,42303845093.0,70.74338717,73.40966355,45258.0,45985.0,1423.708571,0.735249249,92.36460981,-0.2050689943077023,0.059819877952517,0.6566836101232383,1.9049627786885248
2338,2338,2014M06 [2014M06],Japan,100.1007049,103.0991736,3.634475597,99.5991984,103.3126294,126.6472909,1252859.963,3.67203052,136061000000.0,148190000000.0,68392.68875,66369.41154,57724.0,58201.0,102.0661905,102.0661905,87.27973252,-0.0772607505423355,1.5573041898204862,0.9220189051859081,0.6019722163934427
2339,2339,2014M06 [2014M06],United Kingdom,112.8301457,113.4410251,1.889054486,112.0389228,114.0900396,137.3586704,117690.6327,6.1,39035667021.0,39771668580.0,71.28093953,48904.0,24200.85037,24402.49383,0.591111737,0.591111737,114.8396712,-14.038316751914774,-4.943404184065894,0.9965305253690716,1.0166666666666666
2340,2340,2014M06 [2014M06],United States,108.2108812,109.0777422,2.058981695,107.7975643,109.994139,160.8573806,148283.8261,6.1,278070000000.0,283039000000.0,194501.8149,198353.0,135825.1,138482.4,1.0,1.0,115.238323,-261.42993339554874,-11.284514312554936,1.167012533915811,1.0166666666666666
2341,2341,2014M07 [2014M07],Brazil,130.1443902,130.3067553,6.458661646,129.9236933,130.2116294,65.03034143,376792.0,6.785678467,41809159205.0,49029001295.0,19573.16781,21459.0,21117.52917,23021.0,2.224,2.224,116.5149725,0.6113488281699728,-0.3799824373537612,0.47179198896910696,1.1309464111666667
2342,2342,2014M07 [2014M07],Canada,106.5412186,108.2901554,2.117263844,106.1552186,109.2093831,127.2292636,75348.37509,7.1,20717616366.0,19694378746.0,47.24,34798.0,42199.3,42.02502988,1.073434783,1.073434783,106.103374,34.750986496329595,-6.919876323875774,0.9230421678399422,1.1833333333333333
2343,2343,2014M07 [2014M07],China,107.7789934,115.7284207,2.359119803,107.7545663,114.4706157,72.39258232,3986058.937,4.074071201,371610000000.0,336465000000.0,160470.5319,164168.42,204348.1154,212744.0,6.199304348,6.199304348,,,27.7048339120893,0.5252046913536036,0.6790118668333333
2344,2344,2014M07 [2014M07],France,106.2312634,106.2619605,0.442166616,105.712766,106.6994337,113.6960445,58480.60744,9.851851852,30152491936.0,30898271438.0,46.402,59181.0,67818.69294,70368.88572,4.845565217,0.738678742,107.8873576,-1.1410521922107288,-0.6101076195037581,0.8248593163287518,1.6419753086666666
2345,2345,2014M07 [2014M07],Germany,106.2115156,107.3354908,0.708502024,105.1800107,108.0173348,157.7584326,72149.06928,4.673494489,88155786510.0,101223000000.0,102701.0411,104125.1028,133335.8832,135295.0,1.444869565,0.738678742,101.6054673,-0.92142203281571,-2.171177220663615,1.1445298157187118,0.7789157481666668
2346,2346,2014M07 [2014M07],India,,143.676307,7.371097891,,144.835966,113.9329339,319808.0,9.3,50312047356.0,47838338840.0,39098.56088,40068.01,1588.767405,1550.45,60.06469565,60.06469565,,,0.2429398260644802,0.8265779374944118,1.55
2347,2347,2014M07 [2014M07],Italy,107.2368421,108.1528181,0.086000871,106.9039914,108.4598698,85.9539778,55276.2328,13.00693306,36236199088.0,47288037164.0,70.38734503,74.74372395,44364.0,52680.0,1430.334783,0.738678742,89.18694264,-0.0312710281968808,0.1580300333664842,0.6235919611420141,2.1678221766666668
2348,2348,2014M07 [2014M07],Japan,100.2014099,103.2024793,3.416149068,99.6993988,103.4161491,129.094914,1245686.797,3.822004601,135790000000.0,153711000000.0,68873.73398,70353.6962,59349.0,60860.0,101.7495652,101.7495652,85.59864303,-0.2094778187257194,2.027282157578905,0.9365773714630767,0.6370007668333334
2349,2349,2014M07 [2014M07],United Kingdom,112.431694,113.4343562,1.570654254,111.9936637,113.7017808,137.836892,116501.861,6.0,39235235870.0,39730918919.0,74.4582718,50256.0,24151.44216,23521.60494,0.585643461,0.585643461,113.9557284,-4.894810671225877,-3.0776215922622083,1.0302645334020344,1.0
2350,2350,2014M07 [2014M07],United States,108.2022482,109.2005076,1.97423787,107.9598247,109.95122,162.2374406,145890.042,6.2,278617000000.0,278317000000.0,200497.7333,205134.2,136418.9,133326.6,1.0,1.0,115.4819574,-27.338894243737755,-9.219963525010678,1.2126469090735104,1.0333333333333334
2351,2351,2014M08 [2014M08],Brazil,130.6909965,130.937905,6.455817632,130.6289153,130.5372638,66.07254759,379157.0,6.854373477,42234481272.0,49921291549.0,18451.30563,19302.0,18930.51967,20460.0,2.266666667,2.266666667,118.0418824,0.6451357541012385,-0.3657991876651964,0.4938605436162552,1.1423955795
2352,2352,2014M08 [2014M08],Canada,106.9892473,108.3765112,2.11554109,106.6012489,109.2093831,126.0673935,75494.8121,7.0,20372591785.0,20060785793.0,50.49,34163.0,40966.9,41.70135936,1.092333333,1.092333333,105.9830413,35.78436635572323,-6.648131406651873,0.9422931876720505,1.1666666666666667
2353,2353,2014M08 [2014M08],China,107.7789934,115.8118789,2.12115053,107.842065,114.7038246,77.52491203,3988211.936,4.076501095,371370000000.0,337241000000.0,158154.1228,158599.183,198285.2005,208330.0,6.154571429,6.154571429,,,3.0128317879510518,0.5794614646391019,0.6794168491666667
2354,2354,2014M08 [2014M08],France,107.1841542,106.3257495,0.381411222,106.0425532,107.1695694,108.5716656,57809.37142,9.896296296,29584144377.0,22273925506.0,44.9735,44394.0,60609.7336,49274.66178,4.927047619,0.751136561,109.5801509,-1.1962120801054217,-0.4489765476225218,0.8115210287828146,1.6493827159999999
2355,2355,2014M08 [2014M08],Germany,106.5463973,107.5512406,1.013171226,105.3519613,108.1256771,147.5006911,72161.97555,5.065866,85070333982.0,84792251829.0,97698.44753,92619.64282,118096.3858,110660.0,1.469142857,0.751136561,103.414151,-1.3517401404669522,-2.2322266960236874,1.1024967879616663,0.8443109999999999
