Time,Country,"Core CPI,not seas.adj,,,","Core CPI / CPI, not seas. adj.","CPI Price, seas. adj.,,,",CPI seasonal / CPI not seasonal,"CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","Core CPI / CPI, seas. adj.",Core CPI Seasonal / Core CPI Not Seasonal,"CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$, Billions","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,",Industrial Production % of GDP,"Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,, (USD to EURO)","Retail Sales Volume,Index,,,",GDP to Unemployment Rate Correlaton,Retail Sales Volume to CPI Correlaton,Stock Market Value to CPI Correlaton,US Stock Market to Stock Market,Import/Export,Retail Sales,Industrial Production GDP,Core CPI,Export/Import,US Unemployment as leading/trailing
1990Q3 [1990Q3],Japan,,,,,,,,,,793852.9704,,,,,,58032.47911,57674.08117,72095,-0.017714264,0.017714264,73599,,,,,,,,1.045857026,,,,1.045857026,
1990Q3 [1990Q3],United Kingdom,,,,,,,,,,316476.5166,,,,,,101686.8501,49296,47761,0.170394476,-0.170394476,45647,,,,,,,,-10.06015616,,,,-10.06015616,
1990Q3 [1990Q3],United States,,,,,,,,,,1503800,,,,,,122647.1993,124328.4,97176.5,0.016937558,-0.016937558,93903.4,,,,,,,,-1.068859763,,,,-1.068859763,
1990Q4 [1990Q4],Brazil,,,,,,,,,,,,,,,,5766.743852,6345,7847.052225,,,7893,,,,,,,,,,,,,
1990Q4 [1990Q4],Canada,,,,,,,,,,150007.6052,,,,,,30143.9,34946,32603.3,-0.016395169,0.016395169,37658,,,,,,,,1.034631821,,,,1.034631821,
1990Q4 [1990Q4],China,,,,,,,,,,,,,,,,13654.99439,16842.98339,16785.57388,,,20690,,,,,,,,,,,,,
1990Q4 [1990Q4],France,,,,,,,,,,370179.3837,,,,,,61680,47653.00847,62377.7366,-0.001884861,0.001884861,51216.87649,,,,,,,,0.118945829,,,,0.118945829,
1990Q4 [1990Q4],Germany,,,,,,,,,,484822.2711,,,,,,106483.3321,112286.1186,108334.4101,-0.003818055,0.003818055,115179,,,,,,,,0.240941771,,,,0.240941771,
1990Q4 [1990Q4],India,,,,,,,,,,,,,,,,6628.716208,6829,4505.849992,,,4483,,,,,,,,,,,,,
1990Q4 [1990Q4],Italy,,,,,,,,,,257582.946,,,,,,29896.91981,31095.78619,29463.92815,0.00168098,-0.00168098,39464.03208,,,,,,,,-0.10607972,,,,-0.10607972,
1990Q4 [1990Q4],Japan,,,,,,,,,,889266.0254,,,,,,66953.21342,69992.65342,79202,-0.013774041,0.013774041,80886,,,,,,,,0.869223197,,,,0.869223197,
1990Q4 [1990Q4],United Kingdom,,,,,,,,,,331059.4587,,,,,,108975.8714,51054,50491,0.17665972,-0.17665972,47020,,,,,,,,-11.14827002,,,,-11.14827002,
1990Q4 [1990Q4],United States,,,,,,,,,,1501200,,,,,,125662.5853,130290.8,101874,0.01584638,-0.01584638,101466.3,,,,,,,,-1.460701342,,,,-1.460701342,
1991 [1991],Brazil,0.004772967,0.972795771,0.004962841,1.011494682,411.0501859,,,,0.004906443,,,,3.12844E+11,3.46316E+11,,20987.25195,21041,31699.90578,,,31623,0.00035,0.00035,,,,,,,,0.172468986,7.39E-05,,
1991 [1991],Canada,74.7311828,1.039254024,71.46199053,0.993790791,5.621377395,,,,71.90848538,612324.4969,27.01042341,10.31666667,1.58917E+11,,,,,128548,,,131.2224249,1.146180083,1.146180083,,-0.579803331,,35.76713323,0.96551879,,,,1.15737668,,1.506082726
1991 [1991],China,,,42.67053278,1.005704899,3.586242722,,,,42.42848259,,,,,,,63315.7308,63654.66126,71651.92577,,,71970,5.334966938,5.334966938,,,,,,,,,,,
1991 [1991],France,,,74.02190091,0.99546786,3.211859172,,,,74.35890587,1378741.973,35.82092556,7.8,3.31299E+11,3.37788E+11,0.244997256,,224241,269931.3234,,,269407.5559,5.639525198,0.793838484,,-1.548114403,,20.21283576,1.280460369,,,0.168221953,,,1.138686131
1991 [1991],Germany,,,70.99065085,1.001008846,4.223307378,,,,70.91910437,2008670.892,,4.864885406,8.13061E+11,8.95844E+11,0.445988441,415735.3351,415733.9783,403246.4285,0.006217498,-0.006217498,402876,1.658766224,0.793838484,102.4832646,0.654226102,0.62894449,,,-0.573121895,,0.446139672,,-0.573121895,0.710202249
1991 [1991],India,,,27.16960067,0.997654797,13.8675922,,,,27.23346869,,17.10401969,,1.47443E+11,1.42722E+11,,20532.75606,20488,402.7669993,,,401.23,22.69400198,22.69400198,,,,-55.44064399,0.611402944,,,0.071077047,,,
1991 [1991],Italy,,,59.96054891,0.99850017,6.30202276,,,,60.05061461,1006285.343,,,4.83284E+11,5.40023E+11,0.536649971,,,,,,169602,1239.53527,0.793838484,,,,,,,,0.268937096,,,
1991 [1991],Japan,97.56629742,1.000432127,97.22820971,0.99696542,3.250968995,,,,97.52415459,3590619.168,154.319189,2.099017901,1.76509E+12,1.93349E+12,0.538483729,237740.354,237321.2993,315747,-0.021725124,0.021725124,315224,134.5139626,134.5139626,68.37968834,0.065922736,-1.575464762,-26.31869221,5.516317698,2.002597312,,0.962898222,1.511028638,2.002597312,0.306425971
1991 [1991],United Kingdom,,,67.99159309,0.99484642,7.508532844,,,,68.34380835,1247250.648,46.87576444,8.825,4.4416E+11,4.71516E+11,0.378044301,,,103950.8554,,,103939,0.566691958,0.566691958,,-0.817372122,,40.06654669,1.675628356,,,0.234819895,,,1.288321168
1991 [1991],United States,64.56945618,1.027328771,62.60881826,0.996134149,4.215830091,64.41315065,1.028819141,0.997579265,62.85179391,6158100,27.97503651,6.85,2.00192E+12,2.00799E+12,0,488728.8845,488453.1,421922.9,0.010848473,-0.010848473,421730,1,1,,13.32911411,,27.10679822,,-0.851549613,,,,-0.851549613,
1991Q1 [1991Q1],Brazil,,,,,,,,,,,,,,,,4794.944138,4330,8466.453157,,,7812,,,,,,,,,,,,,
1991Q1 [1991Q1],Canada,,,,,,,,,,150059.6844,,,,,,29649.7,34685,30931.5,-0.008541935,0.008541935,30.78141789,,,,,,,,0.670498118,,,,0.670498118,
1991Q1 [1991Q1],China,,,,,,,,,,,,,,,,14769.863,11102.19675,17142.59711,,,13390,,,,,,,,,,,,,
1991Q1 [1991Q1],France,,,,,,,,,,365600.045,,,,,,61041,61475,79230.66951,-0.049752919,0.049752919,76898.12876,,,,,,,,3.905349375,,,,3.905349375,
1991Q1 [1991Q1],Germany,,,,,,,,,,529221.7542,,,,,,112410.5093,110551.4741,110007.5032,0.004540641,-0.004540641,108143,,,,,,,,-0.356417081,,,,-0.356417081,
1991Q1 [1991Q1],India,,,,,,,,,,,,,,,,6248.625265,6126,85.72795163,,,93.41,,,,,,,,,,,,,
1991Q1 [1991Q1],Italy,,,,,,,,,,268373.8141,,,,,,39076.13906,39716.32918,28128.68744,0.040791802,-0.040791802,43429,,,,,,,,-3.201947601,,,,-3.201947601,
1991Q1 [1991Q1],Japan,,,,,,,,,,884427.6825,,,,,,63052.18058,61668.08569,78073,-0.01698366,0.01698366,75961,,,,,,,,1.333130369,,,,1.333130369,
1991Q1 [1991Q1],United Kingdom,,,,,,,,,,329913.5208,,,,,,101394.582,51284,23910.79576,0.234860899,-0.234860899,23924,,,,,,,,-18.43537789,,,,-18.43537789,
1991Q1 [1991Q1],United States,,,,,,,,,,1508800,,,,,,121560.5361,115927.9,102338.9,0.012739685,-0.012739685,102759.5,,,,,,,,-1.406407219,,,,-1.406407219,
1991Q2 [1991Q2],Brazil,,,,,,,,,,,,,,,,5041.511538,5034,8587.810103,,,8747,,,,,,,,,,,,,
1991Q2 [1991Q2],Canada,,,,,,,,,,152621.8501,,,,,,44.3106041,34341,31869,-0.208519877,0.208519877,34.22650575,,,,,,,,23.01971123,,,,23.01971123,
1991Q2 [1991Q2],China,,,,,,,,,,,,,,,,15701.39826,15612.95779,17239.67331,,,17070,,,,,,,,,,,,,
1991Q2 [1991Q2],France,,,,,,,,,,328603.4095,,,,,,75.66501089,54018,61106.75636,-0.185728722,0.185728722,62308.32518,,,,,,,,20.50366428,,,,20.50366428,
1991Q2 [1991Q2],Germany,,,,,,,,,,477358.693,,,,,,101510.2135,101045.2888,93429.87729,0.016927179,-0.016927179,93507,,,,,,,,-1.868688905,,,,-1.868688905,
1991Q2 [1991Q2],India,,,,,,,,,,,,,,,,4878.673634,4839,87.43062758,,,83.75,,,,,,,,,,,,,
1991Q2 [1991Q2],Italy,,,,,,,,,,235948.4062,,,,,,114.3733209,117.4866997,32011.77297,-0.135188028,0.135188028,41974,,,,,,,,14.92418566,,,,14.92418566,
1991Q2 [1991Q2],Japan,,,,,,,,,,870253.5547,,,,,,56548.91415,56190.71044,75023,-0.021228395,0.021228395,73889,,,,,,,,2.34352485,,,,2.34352485,
1991Q2 [1991Q2],United Kingdom,,,,,,,,,,299652.5587,,,,,,235.2512488,50167,26240.56452,-0.086784886,0.086784886,26343,,,,,,,,9.580683885,,,,9.580683885,
1991Q2 [1991Q2],United States,,,,,,,,,,1531700,,,,,,119213.1265,119157.2,105338.5,0.009058319,-0.009058319,107640.4,,,,,,,,-0.812116114,,,,-0.812116114,
1991Q3 [1991Q3],Brazil,,,,,,,,,,,,,,,,5476.099121,5614,7115.97079,,,7436,,,,,,,,,,,,,
1991Q3 [1991Q3],Canada,,,,,,,,,,154033.7856,,,,,,43.18151842,34175,32970.4,-0.213766209,0.213766209,31.92790436,,,,,,,,19.16503407,,,,19.16503407,
1991Q3 [1991Q3],China,,,,,,,,,,,,,,,,16524.07877,16428.75502,18789.82528,,,19090,,,,,,,,,,,,,
1991Q3 [1991Q3],France,,,,,,,,,,329193.0632,,,,,,92.32029348,50472,59610.7561,-0.180801002,0.180801002,57112.14961,,,,,,,,16.20956549,,,,16.20956549,
1991Q3 [1991Q3],Germany,,,,,,,,,,475877.3052,,,,,,99489.93828,97204.73655,96684.8648,0.005894531,-0.005894531,93930,,,,,,,,-0.52846933,,,,-0.52846933,
1991Q3 [1991Q3],India,,,,,,,,,,,,,,,,4418.907408,4441,111.778582,,,109.52,,,,,,,,,,,,,
1991Q3 [1991Q3],Italy,,,,,,,,,,239230.8715,,,,,,130.2293986,129.2299377,28085.67741,-0.116855521,0.116855521,37384,,,,,,,,10.47658579,,,,10.47658579,
1991Q3 [1991Q3],Japan,,,,,,,,,,886740.5067,,,,,,56704.17253,57507.02813,78503,-0.024583097,0.024583097,79642,,,,,,,,2.203977344,,,,2.203977344,
1991Q3 [1991Q3],United Kingdom,,,,,,,,,,298454.5757,,,,,,248.1893604,49602,26797.36483,-0.088955498,0.088955498,25237,,,,,,,,7.975232185,,,,7.975232185,
1991Q3 [1991Q3],United States,,,,,,,,,,1551500,,,,,,122190.784,123922.1,104885.4,0.01115397,-0.01115397,101467.9,,,,,,,,-1.064854428,,,,-1.064854428,
1991Q4 [1991Q4],Brazil,,,,,,,,,,,,,,,,5674.697148,6063,7529.671732,,,7628,,,,,,,,,,,,,
1991Q4 [1991Q4],Canada,,,,,,,,,,155609.1767,,,,,,40.13048635,34944,32777.1,-0.210379428,0.210379428,34.28659685,,,,,,,,20.0846399,,,,20.0846399,
1991Q4 [1991Q4],China,,,,,,,,,,,,,,,,16320.39077,20510.75169,18479.83006,,,22420,,,,,,,,,,,,,
1991Q4 [1991Q4],France,,,,,,,,,,355345.4557,,,,,,109.9784531,58276,69983.14141,-0.196634463,0.196634463,73088.95233,,,,,,,,18.77242672,,,,18.77242672,
1991Q4 [1991Q4],Germany,,,,,,,,,,526213.1398,,,,,,102324.674,106932.4789,103124.1831,-0.001519364,0.001519364,107296,,,,,,,,0.145051593,,,,0.145051593,
1991Q4 [1991Q4],India,,,,,,,,,,,,,,,,4986.549752,5082,117.8298381,,,114.55,,,,,,,,,,,,,
1991Q4 [1991Q4],Italy,,,,,,,,,,262732.2508,,,,,,114.3643669,113.0879163,30584.33127,-0.115973455,0.115973455,46815,,,,,,,,11.07182918,,,,11.07182918,
1991Q4 [1991Q4],Japan,,,,,,,,,,949197.4242,,,,,,61435.08671,61955.475,84148,-0.023928545,0.023928545,85732,,,,,,,,2.284425884,,,,2.284425884,
1991Q4 [1991Q4],United Kingdom,,,,,,,,,,319229.9933,,,,,,196.4664162,51368,27002.13029,-0.083969754,0.083969754,28435,,,,,,,,8.016479,,,,8.016479,
1991Q4 [1991Q4],United States,,,,,,,,,,1566100,,,,,,125764.438,129445.9,109360.1,0.010474643,-0.010474643,109862.2,,,,,,,,-0.809004485,,,,-0.809004485,
1992 [1992],Brazil,0.050704182,0.988681139,0.052050735,1.014937584,948.8091423,,,,0.051284666,,,,3.02697E+11,3.33381E+11,,20528.8016,20554,35746.43528,,,35793,0.001787298,0.001787298,,,,,,,,0.1613022,0.000757546,,
1992 [1992],Canada,76.27688172,1.045174891,72.52446747,0.993757882,1.486772109,75.93666369,1.047048897,0.995539697,72.98001738,594603.8772,25.24417021,11.21666667,1.60927E+11,,,182.5640945,149438,134811,-0.226417017,0.226417017,137.5622228,1.208819412,1.208819412,,-0.465070517,,19.60311207,0.804853754,17.48721998,,,1.139614672,17.48721998,1.497219133
1992 [1992],China,,,45.39041342,1.005860944,6.374142665,,,,45.12593284,488521.7816,,,,,,79248.09615,80386.20378,84266.04511,-0.0102717,0.0102717,84940,5.528120069,5.528120069,,,,,,0.793330255,,,,0.793330255,
1992 [1992],France,,,75.77610036,0.995526967,2.36983842,,,,76.11657228,1496058.411,38.78688086,8.65,3.26962E+11,3.35191E+11,0.224049407,421.4331192,231540,306322.3457,-0.204471236,0.204471236,305860.6616,5.295486376,0.756698971,,-0.815472956,,17.03679589,1.236632712,15.79224716,,0.162177946,,15.79224716,1.15461624
1992 [1992],Germany,,,74.59546926,1.00111404,5.077877675,,,,74.51245937,2250599.123,,5.764562669,7.95165E+11,8.83424E+11,0.392528368,430845.1487,430890.6618,430373.6988,0.000209478,-0.000209478,430196,1.562161748,0.756698971,105.8393067,1.102497692,0.55390573,,,-0.016178905,1.776943351,0.427433581,,-0.016178905,0.769463315
1992 [1992],India,,,30.37460438,0.997731306,11.79628568,,,,30.44367176,,28.04744323,,1.51751E+11,1.46769E+11,,21749.28871,21743,509.4000376,,,508.72,28.10749732,28.10749732,,,,-113.0026177,0.894229828,,,0.071012333,,,
1992 [1992],Italy,,,63.03766469,0.998494949,5.131900624,,,,63.13268257,1108353.234,,,4.78207E+11,5.39117E+11,0.48641262,521.875597,522.2294295,136015.0066,-0.122247246,0.122247246,178027,1232.47903,0.756698971,,,,,,9.441713014,,0.260844974,,9.441713014,
1992 [1992],Japan,100.0839208,1.008495141,98.9371469,0.996939679,1.757655723,,,,99.24085576,3909206.996,122.5661528,2.151389156,1.6572E+12,1.81515E+12,0.464326909,233229.0165,233099.9344,340013,-0.027316022,0.027316022,339650,126.7324488,126.7324488,72.88318789,0.02592796,4.315252183,-11.41293448,3.907746912,2.109741085,1.223640821,0.878237477,1.495303714,2.109741085,0.287170966
1992 [1992],United Kingdom,,,70.90330903,0.994908133,4.282464656,,,,71.26618694,1288018.149,48.22303994,9.966666667,4.45637E+11,4.73548E+11,0.36765631,1023.934088,219586,107804.0166,-0.082902623,0.082902623,107863,0.569635331,0.569635331,,-0.518915072,,18.0762729,1.537483482,6.402948067,,0.229120238,,6.402948067,1.330367075
1992 [1992],United States,66.93216894,1.033614269,64.51313789,0.996257867,3.041615667,66.7700057,1.034983073,0.9975772,64.75546141,6520400,31.36491578,7.491666667,2.06056E+12,2.06681E+12,0,532586.8398,532661.7,448163.5,0.012947571,-0.012947571,448164.5,1,1,59.56256661,1.938686276,-2.780683683,21.44437154,,-1.162110582,,,,-1.162110582,
1992Q1 [1992Q1],Brazil,,,,,,,,,,,,,,,,5139.184875,4630,8530.348208,,,7845,,,,,,,,,,,,,
1992Q1 [1992Q1],Canada,,,,,,,,,,150748.8634,,,,,,41.23061683,34683,32714,-0.216736423,0.216736423,32.83177782,,,,,,,,19.45320066,,,,19.45320066,
1992Q1 [1992Q1],China,,,,,,,,,,110902.2101,,,,,,18231.60083,13724.71324,19112.45198,-0.007942593,0.007942593,14961,,,,,,,,0.712888305,,,,0.712888305,
1992Q1 [1992Q1],France,,,,,,,,,,362573.7367,,,,,,98.01635508,58576,76198.15192,-0.209888715,0.209888715,74289.70716,,,,,,,,18.83858389,,,,18.83858389,
1992Q1 [1992Q1],Germany,,,,,,,,,,541299.1107,,,,,,110451.534,108608.9552,108089.6701,0.004363325,-0.004363325,106491,,,,,,,,-0.391630692,,,,-0.391630692,
1992Q1 [1992Q1],India,,,,,,,,,,,,,,,,5117.816672,5033,121.670524,,,132.6,,,,,,,,,,,,,
1992Q1 [1992Q1],Italy,,,,,,,,,,269444.7519,,,,,,106.8423478,106.9606997,31969.25318,-0.118252111,0.118252111,43173,,,,,,,,10.61373083,,,,10.61373083,
1992Q1 [1992Q1],Japan,,,,,,,,,,956605.4707,,,,,,58210.50441,56984.36013,83174,-0.026095916,0.026095916,81596,,,,,,,,2.342241675,,,,2.342241675,
1992Q1 [1992Q1],United Kingdom,,,,,,,,,,321057.8368,,,,,,270.7848526,51599,25567.89467,-0.078792999,0.078792999,25606,,,,,,,,7.072074001,,,,7.072074001,
1992Q1 [1992Q1],United States,,,,,,,,,,1590800,,,,,,128037.6827,122403.8,110313.9,0.011141427,-0.011141427,111228.7,,,,,,,,-0.910188337,,,,-0.910188337,
1992Q2 [1992Q2],Brazil,,,,,,,,,,,,,,,,4724.759207,4725,8362.145943,,,8551,,,,,,,,,,,,,
1992Q2 [1992Q2],Canada,,,,,,,,,,149624.6051,,,,,,46.88447953,36330,33494.5,-0.223543551,0.223543551,35.81628095,,,,,,,,18.26217822,,,,18.26217822,
1992Q2 [1992Q2],China,,,,,,,,,,119558.5439,,,,,,19299.656,19212.35831,20722.69035,-0.011902406,0.011902406,20608,,,,,,,,0.972355775,,,,0.972355775,
1992Q2 [1992Q2],France,,,,,,,,,,364821.6376,,,,,,80.21150877,57567,73490.0103,-0.201221066,0.201221066,75256.03613,,,,,,,,16.438564,,,,16.438564,
1992Q2 [1992Q2],Germany,,,,,,,,,,547414.1347,,,,,,104998.8934,104669.1477,101326.29,0.006709004,-0.006709004,101609,,,,,,,,-0.548085682,,,,-0.548085682,
1992Q2 [1992Q2],India,,,,,,,,,,,,,,,,5681.720224,5624,122.0073371,,,116.85,,,,,,,,,,,,,
1992Q2 [1992Q2],Italy,,,,,,,,,,268908.433,,,,,,117.7840576,120.8168484,34578.79698,-0.128151477,0.128151477,45559,,,,,,,,10.4692133,,,,10.4692133,
1992Q2 [1992Q2],Japan,,,,,,,,,,951899.7448,,,,,,57398.88975,57394.05182,82825,-0.026710912,0.026710912,81301,,,,,,,,2.182122599,,,,2.182122599,
1992Q2 [1992Q2],United Kingdom,,,,,,,,,,328455.9909,,,,,,248.4033053,53001,26892.73402,-0.081119941,0.081119941,26972,,,,,,,,6.627016617,,,,6.627016617,
1992Q2 [1992Q2],United States,,,,,,,,,,1617700,,,,,,130728.4315,130881.8,110926.5,0.012240793,-0.012240793,112984.5,,,,,,,,-0.83410038,,,,-0.83410038,
1992Q3 [1992Q3],Brazil,,,,,,,,,,,,,,,,5105.792617,5222,9059.189715,,,9481,,,,,,,,,,,,,
1992Q3 [1992Q3],Canada,,,,,,,,,,150138.246,,,,,,48.13448181,38107,34210.8,-0.227541392,0.227541392,33.28449365,,,,,,,,15.50490686,,,,15.50490686,
1992Q3 [1992Q3],China,,,,,,,,,,127998.3485,,,,,,19555.55853,19438.55427,21569.82336,-0.015736647,0.015736647,21873,,,,,,,,1.072311477,,,,1.072311477,
1992Q3 [1992Q3],France,,,,,,,,,,400927.9263,,,,,,108.5284923,57194,83683.53192,-0.208453934,0.208453934,79919.86311,,,,,,,,14.20426762,,,,14.20426762,
1992Q3 [1992Q3],Germany,,,,,,,,,,602836.1431,,,,,,111979.4722,109597.98,115466.4976,-0.005784367,0.005784367,112182,,,,,,,,0.394152766,,,,0.394152766,
1992Q3 [1992Q3],India,,,,,,,,,,,,,,,,5574.782866,5621,131.7664081,,,128.94,,,,,,,,,,,,,
1992Q3 [1992Q3],Italy,,,,,,,,,,298078.1023,,,,,,153.6214371,152.3526924,33296.25561,-0.111187752,0.111187752,45210,,,,,,,,7.576448948,,,,7.576448948,
1992Q3 [1992Q3],Japan,,,,,,,,,,995672.2941,,,,,,58668.39221,59328.83906,86874,-0.028328204,0.028328204,87786,,,,,,,,1.930313246,,,,1.930313246,
1992Q3 [1992Q3],United Kingdom,,,,,,,,,,346607.6964,,,,,,278.3009936,55673,26701.82914,-0.076234684,0.076234684,25204,,,,,,,,5.194710557,,,,5.194710557,
1992Q3 [1992Q3],United States,,,,,,,,,,1641700,,,,,,135508.8764,137430.2,111416.2,0.014675444,-0.014675444,107629,,,,,,,,-1.07480733,,,,-1.07480733,
1992Q4 [1992Q4],Brazil,,,,,,,,,,,,,,,,5559.064901,5977,9794.751413,,,9916,,,,,,,,,,,,,
1992Q4 [1992Q4],Canada,,,,,,,,,,144092.1627,,,,,,46.31451628,40318,34391.7,-0.238357068,0.238357068,35.62967042,,,,,,,,17.45691131,,,,17.45691131,
1992Q4 [1992Q4],China,,,,,,,,,,130062.6791,,,,,,22161.28079,28010.57796,22861.07943,-0.005380472,0.005380472,27498,,,,,,,,0.394057655,,,,0.394057655,
1992Q4 [1992Q4],France,,,,,,,,,,367735.1099,,,,,,134.6767631,58203,72950.65154,-0.198012028,0.198012028,76395.0552,,,,,,,,14.50210153,,,,14.50210153,
1992Q4 [1992Q4],Germany,,,,,,,,,,559049.7347,,,,,,103415.2491,108014.579,105491.2412,-0.00371343,0.00371343,109914,,,,,,,,0.271966004,,,,0.271966004,
1992Q4 [1992Q4],India,,,,,,,,,,,,,,,,5374.968953,5465,133.9557683,,,130.33,,,,,,,,,,,,,
1992Q4 [1992Q4],Italy,,,,,,,,,,271921.9468,,,,,,143.6277545,142.0991889,36170.70082,-0.132490494,0.132490494,44085,,,,,,,,9.703403466,,,,9.703403466,
1992Q4 [1992Q4],Japan,,,,,,,,,,1005029.487,,,,,,58951.23008,59392.68335,87140,-0.028047704,0.028047704,88967,,,,,,,,2.054171461,,,,2.054171461,
1992Q4 [1992Q4],United Kingdom,,,,,,,,,,291896.6253,,,,,,226.4449366,59313,28641.55877,-0.097346497,0.097346497,30081,,,,,,,,7.129510228,,,,7.129510228,
1992Q4 [1992Q4],United States,,,,,,,,,,1670200,,,,,,138311.8492,141945.9,115506.9,0.013654023,-0.013654023,116322.3,,,,,,,,-0.812323044,,,,-0.812323044,
1993 [1993],Brazil,1.022410759,0.983889733,1.058008375,1.018146149,1932.648304,,,,1.039151772,,,,3.24937E+11,3.5842E+11,,25165.44396,25256,38567.89467,,,38553,0.032091361,0.032091361,,,,,,,,0.167901026,0.014786811,,
1993 [1993],Canada,77.78524492,1.046328207,73.87737478,0.993761492,1.865449494,77.42343146,1.047999224,0.995348559,74.34115262,579068.2591,26.70465598,11.375,1.68697E+11,,,204.9063104,167593,146943.3,-0.253404312,0.253404312,149.9266953,1.290285343,1.290285343,,-0.451099991,,19.99918572,0.793941703,15.07586168,,,1.12498396,15.07586168,1.646562123
1993 [1993],China,,,52.02973824,1.006065992,14.62715213,,,,51.71602923,611084.8456,,,,,,101305.8646,103225.1263,90594.1673,0.017528985,-0.017528985,91743,5.789434775,5.789434775,,,,,,-1.042857387,,,,-1.042857387,
1993 [1993],France,,,77.36196754,0.995413575,2.092832924,,,,77.71841721,1360745.34,38.81070255,9.65,3.14371E+11,3.22589E+11,0.23706787,506.1463901,196722,245844.6894,-0.180297177,0.180297177,246054.1877,5.663589056,0.839725496,,-0.560936851,,16.4558911,1.153860034,10.72647611,,0.151116077,,10.72647611,1.396863691
1993 [1993],Germany,,,77.91262136,1.00076562,4.446854664,,,,77.85301553,2083612.474,,6.931370078,7.35396E+11,8.17702E+11,0.392444377,345261.916,345083.9602,379936.8413,-0.016641734,0.016641734,380066,1.653682665,0.839725496,93.40435908,-6.956302845,0.210831346,,,0.990071888,1.492938092,0.383050625,,0.990071888,1.003334631
1993 [1993],India,,,32.29615248,0.997716108,6.326166653,,,,32.37008225,,21.82376386,,1.54771E+11,1.49564E+11,,22321.07788,22330,658.27912,,,656.9,31.1923418,31.1923418,,,,45.67054731,0.648830535,,,0.070062913,,,
1993 [1993],Italy,,,65.83547521,0.998497187,4.438315618,,,,65.93456255,1027430.231,,,4.66472E+11,5.26059E+11,0.512014329,645.7190253,646.0254188,166845,-0.161762109,0.161762109,169232,1571.860919,0.839725496,,,,,,9.623763554,,0.246431131,,9.623763554,
1993 [1993],Japan,101.510574,1.010312161,100.1641366,0.996911369,1.240170886,,,,100.4744651,4463778.347,147.5631697,2.503290788,1.59502E+12,1.7449E+12,0.390902026,241653.8278,241608.5386,362207,-0.02700698,0.02700698,362130,111.2102321,111.2102321,81.57230824,-0.048716005,0.716132537,-18.4262619,4.387120893,1.606734672,1.303819302,0.8173944,1.468116063,1.606734672,0.362358136
1993 [1993],United Kingdom,,,72.68761332,0.994910291,2.516531749,,,,73.05946471,1155726.887,48.98706041,10.4,4.55376E+11,4.83899E+11,0.418696671,834.3835958,258220,122262.6387,-0.105066566,0.105066566,122229,0.665619252,0.665619252,,-0.478563208,,13.71895802,1.456407833,6.250757943,,0.226681376,,6.250757943,1.505428227
1993 [1993],United States,69.14342575,1.037148993,66.4289524,0.996431987,2.969650175,68.98333432,1.038452841,0.997684647,66.6668205,6858500,33.63553759,6.908333333,2.12825E+12,2.13471E+12,0,580372.8664,580656.2,465091,0.016808612,-0.016808612,465089.9,1,1,62.56412075,10.87777819,-2.690421952,20.37512758,,-1.06625664,,,,-1.06625664,
1993Q1 [1993Q1],Brazil,,,,,,,,,,,,,,,,5747.543401,5231,10108.55726,,,9211,,,,,,,,,,,,,
1993Q1 [1993Q1],Canada,,,,,,,,,,145424.9669,,,,,,49.98457684,42090,35954.2,-0.246891687,0.246891687,35.87121661,,,,,,,,15.66160837,,,,15.66160837,
1993Q1 [1993Q1],China,,,,,,,,,,136634.5722,,,,,,22625.93036,17214.4569,20303.61351,0.016996554,-0.016996554,16087,,,,,,,,-1.078178742,,,,-1.078178742,
1993Q1 [1993Q1],France,,,,,,,,,,345182.2113,,,,,,124.2095499,50044,63240.39338,-0.182848889,0.182848889,62038.97588,,,,,,,,11.5990446,,,,11.5990446,
1993Q1 [1993Q1],Germany,,,,,,,,,,524166.346,,,,,,88171.4936,86698.85284,96054.43435,-0.015039006,0.015039006,94573,,,,,,,,0.95400142,,,,0.95400142,
1993Q1 [1993Q1],India,,,,,,,,,,,,,,,,5256.931357,5183,147.4661842,,,160.78,,,,,,,,,,,,,
1993Q1 [1993Q1],Italy,,,,,,,,,,258880.2721,,,,,,140.7731262,141.2973574,40060,-0.154199571,0.154199571,39371,,,,,,,,9.781671143,,,,9.781671143,
1993Q1 [1993Q1],Japan,,,,,,,,,,1031022.794,,,,,,59259.72052,58154.45411,87325,-0.027220814,0.027220814,87688,,,,,,,,1.726756093,,,,1.726756093,
1993Q1 [1993Q1],United Kingdom,,,,,,,,,,280204.3272,,,,,,207.8827272,60795,30082.38375,-0.106616844,0.106616844,30195,,,,,,,,6.763254265,,,,6.763254265,
